title,url,stage,day,time,mbid,lfm_url,orig_name
The Future Shape of Sound,https://linktr.ee/thefutureshapeofsound,TRUTH STAGE,SATURDAY,05:15 - 06:00,,,https://www.last.fm/music/The+Future+Shape+of+Sound,THE FUTURE SHAPE OF SOUND
The Global Collective,https://seventhwavemusic.co.uk,CROISSANT NEUF,SUNDAY,01:00 - 02:00,,,https://www.last.fm/music/The+Global+Collective,THE GLOBAL COLLECTIVE
The Hives,https://www.thehives.com/,OTHER STAGE,FRIDAY,13:00 - 13:45,"Swedish garage rock revivalist whose new album, ‘The Death Of Randy Fitzsimmons’ harks back to their punky anthems from some 20 years ago.",487bfd74-71bf-46dd-b89c-80b7a0f06f2f,https://www.last.fm/music/The+Hives,THE HIVES
The Hu,https://www.thehuofficial.com/,WEST HOLTS STAGE,SUNDAY,17:00 - 18:00,Masters of Mongolian folk metal combining monstrously heavy riffs with the powerful rumble of their native throat singing.,803cb255-2fc9-453a-9617-b20e64369232,https://www.last.fm/music/The+Hu,THE HU
The Jam,https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,THURSDAY,14:00 - 15:00,,23228f18-01d5-493e-94ce-cfcde82a8db2,https://www.last.fm/music/The+Jam,THE JAM
The Joy,https://www.instagram.com/thejoyofficialmusic/?hl=en,OTHER STAGE,SUNDAY,11:00 - 12:00,"South African five piece discovered by Two Inch Punch, mixing traditional Zulu music and acapella singing.",8549cc3a-eb14-4439-8fe4-4bc0cfae3da2,https://www.last.fm/music/The+Joy,THE JOY
The Lathums,https://www.thelathums.com/#home,OTHER STAGE,SATURDAY,13:00 - 13:45,Boy-next-door indie rock with a mature line in world-weary realism mixing heady riffs with some plaintive melodies.,,https://www.last.fm/music/The+Lathums,THE LATHUMS
The Little Unsaid,,SMALL WORLD STAGE,SUNDAY,12:00 - 01:00,,39a3e15f-eff8-465a-928f-0e36e17fc35c,https://www.last.fm/music/The+Little+Unsaid,THE LITTLE UNSAID
The Love Buzz,https://www.instagram.com/thelovebuzz_/?hl=en,STRUMMERVILLE,SATURDAY,19:00 - 19:45,,,https://www.last.fm/music/The+Love+Buzz,THE LOVE BUZZ
The Magic Numbers,http://@themagicnumbers,ACOUSTIC STAGE,SATURDAY,14:00 - 14:40,Mercury prize nominated quartet whose upbeat pop rock and singalong choruses have made the two sets of brothers and sisters an irresistible live act.,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,https://www.last.fm/music/The+Magic+Numbers,THE MAGIC NUMBERS
The Mary Wallopers,https://www.facebook.com/marywallopers/,ACOUSTIC STAGE,FRIDAY,15:00 - 15:40,A joyous vision of the historic music of their Irish homeland delivered in proper rabble-rousing style.,,https://www.last.fm/music/The+Mary+Wallopers,THE MARY WALLOPERS
The Master Musicians of Joujouka,https://www.instagram.com/mastermusiciansofjoujouka/?hl=en,PYRAMID STAGE,FRIDAY,12:00 - 12:45,Moroccan pipe-powered transcendental sounds served over rambunctious drumming as originally played in the 15th century and loved by Rolling Stone Brian Jones in 1969,f069a602-ad24-4f77-9865-e203973a61af,https://www.last.fm/music/The+Master+Musicians+of+Joujouka,THE MASTER MUSICIANS OF JOUJOUKA
The Midnight Zu,https://linktr.ee/themidnightzu,TRUTH STAGE,THURSDAY,18:45 - 19:30,,,https://www.last.fm/music/The+Midnight+Zu,THE MIDNIGHT ZU
The Odd Beats,https://www.instagram.com/theoddbeatsband/,GREENPEACE,FRIDAY,12:30 - 13:30,,,https://www.last.fm/music/The+Odd+Beats,THE ODD BEATS
The Portraits,https://theportraitsmusic.com/,MANDALA STAGE,THURSDAY,20:00 - 21:00,,7b1b1604-9c90-4239-9d37-a65fe4ba7b7d,https://www.last.fm/music/The+Portraits,THE PORTRAITS
The Saw Doctors,http://sawdoctors.com/,ACOUSTIC STAGE,FRIDAY,21:30 - 22:45,Much-travelled Irish rock band whose rough and rootsy Celtic beginnings have matured into a heady anthemic sound spiked with echoes of their homeland.,3c84773a-7885-4aa1-9af5-d7323a83bb9b,https://www.last.fm/music/The+Saw+Doctors,THE SAW DOCTORS
The Scribes,,MANDALA STAGE,FRIDAY,21:00 - 22:00,,,https://www.last.fm/music/The+Scribes,THE SCRIBES
The Silhouettes Project,https://www.instagram.com/thesilhouettesproject/,THE RUM SHACK,THURSDAY,23:30 - 00:30,,,https://www.last.fm/music/The+Silhouettes+Project,THE SILHOUETTES PROJECT
Pete Fowler,,STONEBRIDGE BAR,SATURDAY,14:30 - 16:00,,789721ea-b949-4513-a13d-03ca760ac4f9,https://www.last.fm/music/Pete+Fowler,PETE FOWLER
The Steve Hillage Band,https://www.facebook.com/stevehillageband,GLADE,SATURDAY,23:15 - 00:30,"Virtuoso guitarist and techno futurist who has journeyed from the legendary Gong to acid rock and his electronic project System 7, now with a full band and visuals by Fruit Salad Lightshow with Jasper Johns at the controls.",,https://www.last.fm/music/The+Steve+Hillage+Band,THE STEVE HILLAGE BAND
The teskey brothers,https://www.theteskeybrothers.com/,OTHER STAGE,SUNDAY,15:00 - 16:00,"Australian siblings playing soul music, with jazz and rhythm and blues influence and a nod to the original Stax soul men.",,https://www.last.fm/music/The+teskey+brothers,THE TESKEY BROTHERS
The Trojans,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,THURSDAY,01:45 - 03:00,,5b820e7a-7cb1-4d85-b495-f65158897d3a,https://www.last.fm/music/The+Trojans,THE TROJANS
The Trouble Notes,https://thetroublenotes.com,CROISSANT NEUF,SUNDAY,13:00 - 14:00,,,https://www.last.fm/music/The+Trouble+Notes,THE TROUBLE NOTES
The Unthanks,https://www.the-unthanks.com/,OTHER STAGE,SATURDAY,11:45 - 12:30,"Highly rated new folk interpreters with a five star album, ‘Sorrows Away’ at the end of last year, filled with lush strings and gorgeous rolling melodies.",7e54bb8a-d5c6-4dab-9bb8-a40b418e3532,https://www.last.fm/music/The+Unthanks,THE UNTHANKS
The War on Drugs,https://www.thewarondrugs.net/,OTHER STAGE,SUNDAY,19:45 - 20:45,"Symphonic guitar rock with a smattering of synth, uplifting indie rock with old school heartland rock overtones, The War On Drugs are a hypnotic neo-psychedelic experience live.",87b9b3b8-ab93-426c-a200-4012d667a626,https://www.last.fm/music/The+War+on+Drugs,THE WAR ON DRUGS
The Wood Demons,https://thewooddemons.bandcamp.com,CROISSANT NEUF,FRIDAY,18:00 - 19:00,,,https://www.last.fm/music/The+Wood+Demons,THE WOOD DEMONS
Thee Ones,,SMALL WORLD STAGE,THURSDAY,02:00 - 03:00,,,https://www.last.fm/music/Thee+Ones,THEE ONES
Third World,https://www.thirdworldband.com/,WEST HOLTS STAGE,SATURDAY,16:00 - 17:00,"Celebrating 50 years in the business, the Jamaican legends made their name fusing reggae with soul, funk and disco on tracks like ‘Now That We’ve Found Love’.",a9355030-319f-4d1b-8798-adaf43f85112,https://www.last.fm/music/Third+World,THIRD WORLD
This Little Tractor,,SMALL WORLD STAGE,FRIDAY,18:15 - 19:15,,,https://www.last.fm/music/This+Little+Tractor,THIS LITTLE TRACTOR
Thrill Collins,https://www.thrillcollins.co.uk/,BREAD AND ROSES,SUNDAY,14:30 - 15:30,,ad7d31b7-7d9d-41ff-901a-af4a75b9e81e,https://www.last.fm/music/Thrill+Collins,THRILL COLLINS
Thundercat,https://theamazingthundercat.com/,THE PARK STAGE,SUNDAY,19:45 - 20:45,"Grammy wining mix of astral jazz, funk and soul from the Flying Lotus and Kenrick Lamar approved bass player and producer.",044fd265-79dd-43eb-afc4-8b20becf7e17,https://www.last.fm/music/Thundercat,THUNDERCAT
Tiddles,https://www.instagram.com/carmelr21_aka_tiddles/?igshid=ymmymta2m2y%3d,THE RUM SHACK,SUNDAY,23:00 - 00:00,,,https://www.last.fm/music/Tiddles,TIDDLES
Tim Healey,https://ra.co/dj/timhealey/biography,RABBIT HOLE'S FUNKINGHAM PALACE,THURSDAY,01:30 - 03:00,,,https://www.last.fm/music/Tim+Healey,TIM HEALEY
Timmy Regisford,https://ra.co/dj/timmyregisford,NYC DOWNLOW,SUNDAY,00:35 - 01:50,,b19700bf-0eac-438e-9d85-0291d26b01f5,https://www.last.fm/music/Timmy+Regisford,TIMMY REGISFORD
Tinariwen,https://www.tinariwen.com/,THE PARK STAGE,SATURDAY,18:15 - 19:15,"Algerian/Mali Tuareg band whose desert blues, western folk and traditional African roots make for a truly unique and hypnotic blend.",5c98fc12-be83-4246-ae5b-2184192913b9,https://www.last.fm/music/Tinariwen,TINARIWEN
Tiny K,https://www.instagram.com/its_only_tiny/,THE RUM SHACK,SUNDAY,22:30 - 23:00,,6ede6e2a-aa12-40dd-a601-f73cf8aa20d4,https://www.last.fm/music/Tiny+K,TINY K
TOKKY HORROR,http://www.tokkyhorror.com/,TRUTH STAGE,SATURDAY,22:30 - 23:30,,,https://www.last.fm/music/TOKKY+HORROR,TOKKY HORROR
Tom A Smith,https://www.tomasmithmusic.com/,STRUMMERVILLE,THURSDAY,16:00 - 16:35,,,https://www.last.fm/music/Tom+A+Smith,TOM A SMITH
Tom A. Smith,https://www.tomasmithmusic.com/,LEFT FIELD,SUNDAY,17:00 - 17:45,Guitar-toting tunesmith likened to Sam Fender and acclaimed by Elton and Radio 1.,,https://www.last.fm/music/Tom+A.+Smith,TOM A. SMITH
Tom Bright,http://www.tombright.co.uk/,STRUMMERVILLE,THURSDAY,17:00 - 17:40,,4a2ee20d-19e2-4ce6-93a2-37645d6393a5,https://www.last.fm/music/Tom+Bright,TOM BRIGHT
Tom Grennan,https://www.tomgrennanmusic.com/,OTHER STAGE,SATURDAY,14:15 - 15:15,BRITS nominee and Elton and Ant And Dec-approved singer songwriter with a host of hits and star studded collabs already under his belt.,,https://www.last.fm/music/Tom+Grennan,TOM GRENNAN
Tom McQ,https://www.facebook.com/tommcqofficial/,MANDALA STAGE,SATURDAY,01:00 - 02:00,,,https://www.last.fm/music/Tom+McQ,TOM MCQ
Tom Moore & Archie Moss,https://www.tommoorearchiemoss.com/,THE BANDSTAND,THURSDAY,16:20 - 17:00,,,https://www.last.fm/music/Tom+Moore+&+Archie+Moss,TOM MOORE & ARCHIE MOSS
Tom Ravenscroft,https://www.tomravenscroft.co.uk,SAN REMO,FRIDAY,12:00 - 14:00,,,https://www.last.fm/music/Tom+Ravenscroft,TOM RAVENSCROFT
Too Many T's,https://www.toomanyts.com/,BIMBLE INN,FRIDAY,00:30 - 01:30,,,https://www.last.fm/music/Too+Many+T%27s,TOO MANY T'S
Tornado Wallace,https://www.instagram.com/tornadowallace/?hl=en,SAN REMO,THURSDAY,21:00 - 22:30,,e40ab05f-6c26-49d7-b547-e16e0fc64aaf,https://www.last.fm/music/Tornado+Wallace,TORNADO WALLACE
Town of Cats,https://townofcats.co.uk,CROISSANT NEUF,THURSDAY,23:15 - 00:30,,,https://www.last.fm/music/Town+of+Cats,TOWN OF CATS
Toya Delazy,https://www.instagram.com/toyadelazy/,THE RUM SHACK,SATURDAY,00:00 - 00:45,,19a46f49-f8e1-4d8b-926d-6a26bc6c41c6,https://www.last.fm/music/Toya+Delazy,TOYA DELAZY
Toyah Willcox & Robert Fripp,https://www.toyahwillcox.com,ACOUSTIC STAGE,SUNDAY,16:10 - 17:10,"Bringing their much-watched YouTube Sunday Lunch sessions to life, punk icon Toyah with husband and legendary guitarist Robert Fripp for a run through the classics from ‘Heroes’ to ‘Slave To The Rhythm’ and beyond.",,https://www.last.fm/music/Toyah+Willcox+&+Robert+Fripp,TOYAH WILLCOX & ROBERT FRIPP
Track Dogs,https://trackdogsmusic.com,CROISSANT NEUF,FRIDAY,13:00 - 14:30,,f90064fc-ead2-493d-aa83-4ba2d59d5c64,https://www.last.fm/music/Track+Dogs,TRACK DOGS
Trigg3r,,MANDALA STAGE,THURSDAY,23:00 - 00:00,,,https://www.last.fm/music/Trigg3r,TRIGG3R
Tripswitch,https://www.facebook.com/nicktripswitch,GLADE DOME,SUNDAY,21:15 - 22:25,,a8b39181-6939-451e-9641-2db231b73706,https://www.last.fm/music/Tripswitch,TRIPSWITCH
Trol23,https://web.facebook.com/trol23,VILLAGE INN,FRIDAY,16:00 - 17:00,,,https://www.last.fm/music/Trol23,TROL23
Twice Shy,https://www.instagram.com/zoeaguilera/?hl=en,THE MEAT RACK,THURSDAY,23:00 - 01:00,,c37a22d0-6f09-40d6-bd5b-7616b36e8129,https://www.last.fm/music/Twice+Shy,TWICE SHY
Uncle Dugs,https://soundcloud.com/uncledugs,BLIND TIGER,SATURDAY,04:00 - 05:00,,1afe0e43-c494-4c18-b980-4aff1ff28c6f,https://www.last.fm/music/Uncle+Dugs,UNCLE DUGS
Austin Ventour,,BLIND TIGER,SATURDAY,15:00 - 16:00,,,https://www.last.fm/music/Austin+Ventour,AUSTIN VENTOUR
DanSey,,BLIND TIGER,SATURDAY,18:00 - 19:00,,,https://www.last.fm/music/DanSey,DANSEY
Daddy Nature,,BLIND TIGER,SATURDAY,18:00 - 19:00,,,https://www.last.fm/music/Daddy+Nature,DADDY NATURE
Johnny Earl,,BLIND TIGER,SATURDAY,22:00 - 23:00,,,https://www.last.fm/music/Johnny+Earl,JOHNNY EARL
Leeroy Thornhill,https://leeroythornhill.com/,BLIND TIGER,SATURDAY,00:00 - 01:00,,,https://www.last.fm/music/Leeroy+Thornhill,LEEROY THORNHILL
Mozey,,BLIND TIGER,SATURDAY,05:00 - 06:00,,,https://www.last.fm/music/Mozey,MOZEY
Jago,https://www.instagram.com/uncommonrecordsuk/,THE TEMPLE,THURSDAY,02:00 - 03:00,,8d6aa87b-c953-4707-93a9-750b6c1774b5,https://www.last.fm/music/Jago,JAGO
Underground Resistance,"https://ra.co/dj/undergroundresistance
 https://www.markflashmusic.com/",IICON,SUNDAY,00:30 - 02:00,,8dcd24c7-bf87-4f32-8e3f-7a79b3f25a85,https://www.last.fm/music/Underground+Resistance,UNDERGROUND RESISTANCE
Mark Flash,"https://ra.co/dj/undergroundresistance
 https://www.markflashmusic.com/",IICON,SUNDAY,00:30 - 02:00,,952948c3-ef9d-4e00-a41f-ce25708642f4,https://www.last.fm/music/Mark+Flash,MARK FLASH
Unknown Mortal Orchestra,https://www.unknownmortalorchestra.com/,THE PARK STAGE,FRIDAY,16:45 - 17:45,Immersive psych-rock taken to trippy and super spacious extremes by this electronic-soaked guitar-led outfit.,e2305342-0bde-4a2c-aed0-4b88694834de,https://www.last.fm/music/Unknown+Mortal+Orchestra,UNKNOWN MORTAL ORCHESTRA
VC Pines,https://www.vcpines.com,GREENPEACE,THURSDAY,15:00 - 15:45,,,https://www.last.fm/music/VC+Pines,VC PINES
Velvet Fuzz,https://www.instagram.com/keatonsmout/?hl=en,THE ROCKET LOUNGE,FRIDAY,00:00 - 01:00,,,https://www.last.fm/music/Velvet+Fuzz,VELVET FUZZ
Venus,,OUTSIDE CIRCUS STAGE,FRIDAY,13:35 - 14:05,,ef311600-d5ad-4a59-bdc7-511705e50797,https://www.last.fm/music/Venus,VENUS
Via Trio,https://www.facebook.com/viatrio/about,TOAD HALL,SUNDAY,13:30 - 14:15,,,https://www.last.fm/music/Via+Trio,VIA TRIO
Viagra Boys,https://www.vboysstockholm.com/,THE PARK STAGE,SUNDAY,16:30 - 17:30,Clever satirical punk rock from Sweden exposing conspiracy theories and their perpetrators with plenty of humour.,,https://www.last.fm/music/Viagra+Boys,VIAGRA BOYS
Vigro Deep,https://www.instagram.com/vigrodeep_za/?hl=en,IICON,SATURDAY,21:30 - 23:30,,,https://www.last.fm/music/Vigro+Deep,VIGRO DEEP
Village Cuts,https://www.instagram.com/villagecuts.ldn/,BABYLON UPRISING,THURSDAY,15:00 - 16:00,,,https://www.last.fm/music/Village+Cuts,VILLAGE CUTS
Vintage Trouble,https://vintagetrouble.com,AVALON STAGE,SATURDAY,23:05 - 00:15,"Contemporary rock ‘n’ roll’s best kept secret; distilling swaggering rock, soulful blues, old school R&B grooves and pop ambition.",85c25ade-daa6-46d7-b7bf-ab6b73fdc714,https://www.last.fm/music/Vintage+Trouble,VINTAGE TROUBLE
Vlada,,THE WOW,FRIDAY,20:30 - 22:00,Understated house music from this German based Russian DJ.,,https://www.last.fm/music/Vlada,VLADA
VLURE,https://www.instagram.com/vlure.gla/,BBC MUSIC INTRODUCING,SATURDAY,16:00 - 16:30,Nattily-dressed atmospheric Glaswegian post-punks with a patented line in brooding and dramatic tunes.,,https://www.last.fm/music/VLURE,VLURE
VTSS,https://www.instagram.com/vtss.pl,ARCADIA,SATURDAY,02:00 - 03:00,,,https://www.last.fm/music/VTSS,VTSS
Werkha,https://www.werkha.com/,THE BANDSTAND,FRIDAY,18:15 - 19:00,,ce38cf00-f7f7-4664-84e1-a6830b7b1442,https://www.last.fm/music/Werkha,WERKHA
Weyes Blood,https://www.weyesblood.com/,THE PARK STAGE,SUNDAY,15:15 - 16:00,"Experimental chamber pop comes head on with beautifully-arranged pop melodies examining social issues, climate change and connectivity.",469d6414-1f06-43de-80d5-17762d4a356a,https://www.last.fm/music/Weyes+Blood,WEYES BLOOD
Who Knew,https://www.instagram.com/who_knew__/       https://www.instagram.com/sepiamusicuk/    https://www.instagram.com/icklegram/,NOWHERE,SATURDAY,23:00 - 00:15,,820e8189-a6a4-4b3e-8e81-bf8d4820d21f,https://www.last.fm/music/Who+Knew,WHO KNEW
Wilfy D,https://www.instagram.com/wilfy.d/?hl=en,GLADE DOME,SATURDAY,14:00 - 15:00,,,https://www.last.fm/music/Wilfy+D,WILFY D
Wilkinson,https://www.wilkinson-music.com/,ARCADIA,SUNDAY,01:30 - 02:30,,c9fa114f-8426-4286-a289-9f16c8e092b5,https://www.last.fm/music/Wilkinson,WILKINSON
Will Varley,https://www.willvarley.com/,LEFT FIELD,SUNDAY,19:30 - 20:30,"Prolific post-folk singer songwriter likened to Dylan, Springsteen and Bright Eyes for his succinctly-observed tales and political rhetoric.",ec1ac9e9-628c-4d74-be0e-be03894ea56d,https://www.last.fm/music/Will+Varley,WILL VARLEY
Will Young,https://willyoung.co.uk,AVALON STAGE,SUNDAY,16:50 - 17:50,"BRIT Awards-wining, album chart topping crooner with four UK No 1 singles who also finds time to act on stage and screen and pen books focusing on mental health.",7240a9e1-01d1-4322-b34a-ad573703f108,https://www.last.fm/music/Will+Young,WILL YOUNG
William Crighton,https://williamcrightonmusic.com.au,GREENPEACE,SUNDAY,13:30 - 14:15,,,https://www.last.fm/music/William+Crighton,WILLIAM CRIGHTON
Wilson Phoenix,https://ra.co/dj/wilsonphoenix,GENOSYS SOUND SYSTEM,SATURDAY,18:00 - 20:00,,,https://www.last.fm/music/Wilson+Phoenix,WILSON PHOENIX
Wizkid,https://www.wizkidofficial.com/,OTHER STAGE,FRIDAY,22:30 - 23:45,"Afrobeat and dancehall pop mix up from the Nigerian singer songwriter and music megastar whose latest album is filled with flowing melodies, top production, and a host of guest appearances.",efc5d365-a448-4e2f-9b5f-4a7c84be725c,https://www.last.fm/music/Wizkid,WIZKID
Wobble and Wheeze,https://www.youtube.com/wobbleandwheeze,MANDALA STAGE,THURSDAY,11:00 - 12:00,,748901ea-e501-48b7-8f54-56bcfafaeca6,https://www.last.fm/music/Wobble+and+Wheeze,WOBBLE AND WHEEZE
Wunderhorse,https://www.instagram.com/wunderhorse_,BBC MUSIC INTRODUCING,SATURDAY,17:00 - 17:30,"Punky Americana quartet fronted by Jacob Slater, much loved by Fontaines DC, making big anthemic tunes to love.",,https://www.last.fm/music/Wunderhorse,WUNDERHORSE
Wyldest,https://www.wyldest.co.uk,MANDALA STAGE,THURSDAY,18:00 - 19:00,,,https://www.last.fm/music/Wyldest,WYLDEST
Xavier Rudd,https://xavierrudd.com,AVALON STAGE,FRIDAY,20:05 - 21:05,Much streamed acoustic Australian journeyman engulfed by a complex scaffold of didgeridoos and percussion.,6689a626-4de7-41d5-9ec3-5a289472a9e2,https://www.last.fm/music/Xavier+Rudd,XAVIER RUDD
Xullab,https://www.facebook.com/xullab,GLADE DOME,SUNDAY,17:45 - 18:45,,,https://www.last.fm/music/Xullab,XULLAB
yaya bey,https://www.instagram.com/yayabeybay/?hl=en,WEST HOLTS STAGE,FRIDAY,13:00 - 14:00,"Heady mix of soul, reggae, R&B and jazz underpinning twisting tales of contemporary black womanhood.",,https://www.last.fm/music/yaya+bey,YAYA BEY
YaYa Bones,https://www.instagram.com/yaya.bones/,GREENPEACE,SATURDAY,13:45 - 14:30,,,https://www.last.fm/music/YaYa+Bones,YAYA BONES
Yonti,https://ra.co/dj/yonti,GENOSYS SOUND SYSTEM,SUNDAY,18:00 - 19:30,,,https://www.last.fm/music/Yonti,YONTI
Young Fathers,https://www.young-fathers.com/,WEST HOLTS STAGE,FRIDAY,20:30 - 21:30,"Hailed as one of the most exciting live bands around, their gigs are a call to arms fuelled by propulsive energy and an unerring intensity.",24aa5c20-a275-468a-93a9-b3d96b344b6c,https://www.last.fm/music/Young+Fathers,YOUNG FATHERS
Young Marco,,THE WOW,SUNDAY,23:30 - 01:00,"From tropical rhythms, Afro gems and quirky Middle Eastern disco through to lost proto-house, throbbing techno and industrial-strength jack-tracks.",bfad5e87-b092-45ac-bf10-3fc1b7474725,https://www.last.fm/music/Young+Marco,YOUNG MARCO
Young Waters,,SMALL WORLD STAGE,THURSDAY,16:00 - 17:00,,,https://www.last.fm/music/Young+Waters,YOUNG WATERS
Yousef,https://yousef.co.uk,GLADE DOME,THURSDAY,00:25 - 01:40,,ecd05952-15b4-46f2-b15c-68ca7b3c3329,https://www.last.fm/music/Yousef,YOUSEF
Yusuf / Cat Stevens,https://catstevens.com/,PYRAMID STAGE,SUNDAY,15:15 - 16:30,"Personally chosen by Michael Eavis, the legendary 70s pop sensation (‘Wild World’, ‘Moonshadow’, ‘Morning Has Broken’, etc) revisits his back pages in the Sunday Legend slot.",,https://www.last.fm/music/Yusuf+%2F+Cat+Stevens,YUSUF / CAT STEVENS
Zen Lewis,https://www.facebook.com/zenlewismusic/,MANDALA STAGE,THURSDAY,01:00 - 02:00,,,https://www.last.fm/music/Zen+Lewis,ZEN LEWIS
Zenker Brothers,"https://iliantape.de/zenker-brothers/
 https://ra.co/dj/zenkerbrothers",IICON,SUNDAY,22:45 - 00:15,,2d680980-af56-43da-8c9a-c06c9767c778,https://www.last.fm/music/Zenker+Brothers,ZENKER BROTHERS
Zero,https://soundcloud.com/zero_uk,BLIND TIGER,THURSDAY,00:00 - 01:00,,dd4129ed-37d3-4988-b820-a58ea7a73b96,https://www.last.fm/music/Zero,ZERO
Zimma,,BLIND TIGER,THURSDAY,18:00 - 19:00,,,https://www.last.fm/music/Zimma,ZIMMA
zonzo,,HMS SWEET CHARITY,FRIDAY,04:00 - 06:00,,,https://www.last.fm/music/zonzo,ZONZO
Benton,,NOWHERE,THURSDAY,16:00 - 16:30,,a3b3428b-3aa0-4b90-97f0-1d2428fd3bd5,https://www.last.fm/music/Benton,BENTON
Ivy Lab,,NOWHERE,THURSDAY,22:15 - 23:10,,05a8fca6-3178-4f95-ad82-d325bc6102fe,https://www.last.fm/music/Ivy+Lab,IVY LAB
Mike Skinner,,NOWHERE,THURSDAY,20:00 - 21:00,,555a6937-6e5d-4074-b68b-b3fe4f25021b,https://www.last.fm/music/Mike+Skinner,MIKE SKINNER
Skeptical,,NOWHERE,THURSDAY,23:10 - 00:05,,fa62b65a-146b-4a67-a68e-5ccbfbe61283,https://www.last.fm/music/Skeptical,SKEPTICAL
