title,url,stage,day,time,mbid,lfm_url,orig_name
Lou Hayter,https://www.instagram.com/louhayter_,SCISSORS,SATURDAY,03:30 - 04:30,,,https://www.last.fm/music/Lou+Hayter,LOU HAYTER
Louie,,DELUXE DINER,SATURDAY,04:30 - 06:00,,f4653c1e-99b1-43a5-b477-5e9e43a8b47b,https://www.last.fm/music/Louie,LOUIE
Louis Dunford,https://www.louis-dunford.com/,LEFT FIELD,SATURDAY,18:40 - 19:20,"Raw, funny and always honest storyteller underpinned by some infectious melodic hooks.",,https://www.last.fm/music/Louis+Dunford,LOUIS DUNFORD
LOVE COME DOWN,https://www.lovecomedown.co.uk/,VILLAGE INN,FRIDAY,16:00 - 18:00,,,https://www.last.fm/music/LOVE+COME+DOWN,LOVE COME DOWN
Love Remain,https://www.loveremain.com,GLADE,THURSDAY,20:15 - 21:30,"Exploring the geography of everyday life transfixed with poetic dance music that’s suffused with field recordings, birdsong and late night conversations.",,https://www.last.fm/music/Love+Remain,LOVE REMAIN
lsdj,,BIMBLE INN,SUNDAY,02:00 - 05:00,,,https://www.last.fm/music/lsdj,LSDJ
Lubiana,https://www.instagram.com/lubianaofficial/,WEST HOLTS BAR,SATURDAY,00:45 - 01:10,,,https://www.last.fm/music/Lubiana,LUBIANA
Lucy Cook,,GLADE DOME,SUNDAY,13:20 - 14:40,"UK-born Berlin-based A&R, Music Curator, and DJ, her sets see Lucy journeying through spacey ambient, blissful downtempo, trip-hop, and hip hop",,https://www.last.fm/music/Lucy+Cook,LUCY COOK
Lucy Lee,https://soundcloud.com/shaded,BLIND TIGER,FRIDAY,22:10 - 23:00,,,https://www.last.fm/music/Lucy+Lee,LUCY LEE
Lucy Spraggan,https://lucyspraggan.com,AVALON STAGE,SATURDAY,15:40 - 16:40,"Chart-topping singer songwriter and lgbtq+ icon, known for her humorous and relatable lyrics that engage with both mental and physical transformation.",0a441d27-91bd-4391-87bd-7169cf2b64fc,https://www.last.fm/music/Lucy+Spraggan,LUCY SPRAGGAN
Luke Gomm,https://open.spotify.com/artist/5n1dsrqdgo9dqav2bzueub?si=fmure_kbt4yesssnqne-ea,BREAD AND ROSES,SUNDAY,14:30 - 15:30,,,https://www.last.fm/music/Luke+Gomm,LUKE GOMM
Hang Out,https://open.spotify.com/artist/5n1dsrqdgo9dqav2bzueub?si=fmure_kbt4yesssnqne-ea,BREAD AND ROSES,SUNDAY,14:30 - 15:30,,,https://www.last.fm/music/Hang+Out,HANG OUT
ROSES,https://open.spotify.com/artist/5n1dsrqdgo9dqav2bzueub?si=fmure_kbt4yesssnqne-ea,BREAD AND ROSES,FRIDAY,23:45 - 00:40,,,https://www.last.fm/music/ROSES,ROSES
Bread and Roses,https://open.spotify.com/artist/5n1dsrqdgo9dqav2bzueub?si=fmure_kbt4yesssnqne-ea,BREAD AND ROSES,FRIDAY,23:45 - 00:40,,,https://www.last.fm/music/Bread+and+Roses,BREAD AND ROSES
Bread,https://open.spotify.com/artist/5n1dsrqdgo9dqav2bzueub?si=fmure_kbt4yesssnqne-ea,BREAD AND ROSES,FRIDAY,23:45 - 00:40,,e3bcf587-a354-4723-a2d3-1c679d6571ea,https://www.last.fm/music/Bread,BREAD
The Works,https://open.spotify.com/artist/5n1dsrqdgo9dqav2bzueub?si=fmure_kbt4yesssnqne-ea,BREAD AND ROSES,FRIDAY,23:45 - 00:40,,e12760bc-1f7b-4da7-a433-3c61d379c4b6,https://www.last.fm/music/The+Works,THE WORKS
Luke Howard,https://ra.co/dj/lukehoward,NYC DOWNLOW,SUNDAY,03:35 - 05:00,,b2da1675-3de7-4d72-9697-fc9b3372345d,https://www.last.fm/music/Luke+Howard,LUKE HOWARD
Luke Solomon,https://ra.co/dj/lukesolomon,NYC DOWNLOW,FRIDAY,22:00 - 23:25,,ece32969-caec-46eb-b74b-336800ec48d5,https://www.last.fm/music/Luke+Solomon,LUKE SOLOMON
Luke Una,,FIRMLY ROOTED,FRIDAY,22:00 - 00:00,"At the forefront of a changing scene, pairing Manchester’s 80s and 90s scene with the delivery of what today’s club communities need to get down.",,https://www.last.fm/music/Luke+Una,LUKE UNA
Lulu,https://www.luluofficial.com,AVALON STAGE,FRIDAY,18:35 - 19:35,"Evergreen 60s pop sensation, actress, TV host and National Treasure whose super-soulful delivery suitably impressed everyone from Bowie to Take That.",dd75e627-17d9-4e22-bd24-4ad8ce4ed1da,https://www.last.fm/music/Lulu,LULU
lydy may,https://www.facebook.com/lydymay/,BIMBLE INN,FRIDAY,13:30 - 14:00,,,https://www.last.fm/music/lydy+may,LYDY MAY
Lynks,https://www.lynkslynkslynks.net/,THE PARK STAGE,FRIDAY,11:30 - 12:10,"Camouflaged chameleon shape-shifting alternative electronic indie dance, hip hop and UK rap.",,https://www.last.fm/music/Lynks,LYNKS
Macca,https://www.instagram.com/maccalaaa/?hl=en,SAN REMO,SATURDAY,14:30 - 16:00,,d3879dbe-a85c-42f2-9d84-6471ccd917a3,https://www.last.fm/music/Macca,MACCA
Saul Rose,https://maclainecolstonsaulrose.bandcamp.com,THE BANDSTAND,FRIDAY,14:00 - 14:40,,8ce5d7dd-7822-414e-b8e6-5afa0c678cb2,https://www.last.fm/music/Saul+Rose,SAUL ROSE
Mad Dog Mcrea,https://maddogmcrea.com,CROISSANT NEUF,FRIDAY,23:30 - 00:30,,71921031-0f4e-49e0-b9f1-f0b75b8b75ac,https://www.last.fm/music/Mad+Dog+Mcrea,MAD DOG MCREA
Madame Electrifie,https://www.madameelectrifie.com/,CORNISH ARMS,THURSDAY,21:00 - 23:00,,,https://www.last.fm/music/Madame+Electrifie,MADAME ELECTRIFIE
Maddy Maia,https://www.instagram.com/maddymaia/?hl=en,SAN REMO,SATURDAY,16:00 - 17:30,,,https://www.last.fm/music/Maddy+Maia,MADDY MAIA
Tottie,https://www.instagram.com/maddymaia/?hl=en,SAN REMO,SATURDAY,16:00 - 17:30,,,https://www.last.fm/music/Tottie,TOTTIE
Madison Moore,https://ra.co/dj/madisonmoore,GENOSYS,SATURDAY,02:30 - 04:30,,,https://www.last.fm/music/Madison+Moore,MADISON MOORE
Maha Quest,https://www.instagram.com/themahaquest/?hl=en,THE BUG,FRIDAY,20:00 - 21:00,,,https://www.last.fm/music/Maha+Quest,MAHA QUEST
Makadsi,https://ra.co/dj/makadsi,NYC DOWNLOW,FRIDAY,23:30 - 00:55,,,https://www.last.fm/music/Makadsi,MAKADSI
Mal Webb,https://malwebb.com/malandky.html,TOAD HALL,THURSDAY,18:00 - 18:45,,bd153e83-e4f8-4708-81b5-108f642ae11b,https://www.last.fm/music/Mal+Webb,MAL WEBB
MALL GRAB,https://www.mallgrab.world,GLADE,THURSDAY,23:00 - 00:30,"Heralded house and techno DJ and producer, skate enthusiast and remixer.",,https://www.last.fm/music/MALL+GRAB,MALL GRAB
Mama Moonshine,https://mamamoonshine.bandcamp.com/album/mama-moonshine,LUNCHED OUT LIZARDS,THURSDAY,23:00 - 00:00,,,https://www.last.fm/music/Mama+Moonshine,MAMA MOONSHINE
Mama Tokus,,CROONER'S CORNER,WEDNESDAY,15:00 - 15:45,,,https://www.last.fm/music/Mama+Tokus,MAMA TOKUS
Manara,https://www.instagram.com/manaraaaaaaaaaaaa/,ARRIVALS,FRIDAY,02:00 - 03:00,,,https://www.last.fm/music/Manara,MANARA
Manasseh,,FIRMLY ROOTED,SATURDAY,17:00 - 18:00,Dub producer and selector Manasseh takes on DJ Likkle Minty.,8d0f99e9-a441-4830-a377-f11f52b5a37d,https://www.last.fm/music/Manasseh,MANASSEH
likkle minty,,FIRMLY ROOTED,SATURDAY,17:00 - 18:00,Dub producer and selector Manasseh takes on DJ Likkle Minty.,,https://www.last.fm/music/likkle+minty,LIKKLE MINTY
Mandel Turner,https://ra.co/dj/mandelturner,THE MEATRACK,SATURDAY,01:30 - 03:00,,,https://www.last.fm/music/Mandel+Turner,MANDEL TURNER
Mandidextrous,https://www.instagram.com/mandidextrous_23,ARCADIA,SUNDAY,22:30 - 23:30,,,https://www.last.fm/music/Mandidextrous,MANDIDEXTROUS
Manilla Times,https://open.spotify.com/artist/4pjf1tw5svplqod4wimz5n?si=wvevhwuhrsopndfqz25xlg,MANDALA STAGE,SATURDAY,15:00 - 16:00,,,https://www.last.fm/music/Manilla+Times,MANILLA TIMES
Mannequin Pussy,https://mannequinpussy.com/,WOODSIES,SATURDAY,14:00 - 14:45,Beautifully abrasive noise rock from the States somewhere between seething chaos and quietly devastating vulnerability.,,https://www.last.fm/music/Mannequin+Pussy,MANNEQUIN PUSSY
Manni Dee,https://www.instagram.com/mannideeuk/,THE TEMPLE,SUNDAY,22:30 - 00:00,,97b61440-2e7a-4a6d-82cf-eb457a0efd24,https://www.last.fm/music/Manni+Dee,MANNI DEE
Mantra,https://www.instagram.com/dj.mantra/,THE SISTXRHOOD,SATURDAY,04:00 - 06:00,,f2b4907e-4f85-4c27-9f1b-8e239342730a,https://www.last.fm/music/Mantra,MANTRA
Manuka Honey,https://www.instagram.com/mariimals/,PLATFORM 23,FRIDAY,02:00 - 03:00,,,https://www.last.fm/music/Manuka+Honey,MANUKA HONEY
Marc Miller,https://www.instagram.com/marcpmiller?igsh=mzrlodbinwflza==,THE TAPHOUSE,SATURDAY,21:00 - 23:00,,,https://www.last.fm/music/Marc+Miller,MARC MILLER
Margaret Dygas,,GLADE DOME,SATURDAY,21:00 - 22:30,"With broad musical background fuelling her desire for electronic experimentation within her music, her productions and dj-sets incorporate the deep and dub-influenced sound she loves, whilst retaining the driving funk of her musical past.",5d97692e-d1ce-40c9-8395-44d85d51ba15,https://www.last.fm/music/Margaret+Dygas,MARGARET DYGAS
Marie Montexier,https://www.instagram.com/mariemontexier/?hl=en,SAN REMO,THURSDAY,21:30 - 23:00,,,https://www.last.fm/music/Marie+Montexier,MARIE MONTEXIER
Mario Morris,,MAVERICKS,FRIDAY,00:28 - 00:40,,,https://www.last.fm/music/Mario+Morris,MARIO MORRIS
Mark Archer,,KINETIC,FRIDAY,00:00 - 01:00,,88b6c647-7175-4931-91b9-f87cd6aca2ac,https://www.last.fm/music/Mark+Archer,MARK ARCHER
Mark Miller,https://www.instagram.com/marcpmiller?igsh=mzrlodbinwflza==,THE TAPHOUSE,FRIDAY,21:00 - 23:00,,4d5c6d21-dfb1-45f5-a5f0-cc7fdc79ec6c,https://www.last.fm/music/Mark+Miller,MARK MILLER
Mark Sinclair,,STRUMMERVILLE,FRIDAY,00:00 - 01:20,,61bb7bda-fe3c-4cce-a537-f418bdbf51f5,https://www.last.fm/music/Mark+Sinclair,MARK SINCLAIR
Mark XTC,,KINETIC,FRIDAY,23:00 - 00:00,,be7b490d-6ea7-478a-9122-1e35e993c379,https://www.last.fm/music/Mark+XTC,MARK XTC
Marla Kether,https://www.instagram.com/marla_kether/,THE SISTXRHOOD,SUNDAY,00:00 - 01:00,,,https://www.last.fm/music/Marla+Kether,MARLA KETHER
Marlie,,GLADE DOME,SATURDAY,13:30 - 15:00,"Marlie's DJ sets are artfully curated, blending tracks from her collection to craft immersive stories that transcend the ordinary.Joining in a B2B set is Pach another name rising in the scene.",,https://www.last.fm/music/Marlie,MARLIE
Martha,https://www.instagram.com/martha_radio/,BBC MUSIC INTRODUCING,THURSDAY,01:30 - 02:30,,f18f49f1-3ce3-49f8-a76e-2c1e1d277d27,https://www.last.fm/music/Martha,MARTHA
Martin Furey,https://www.facebook.com/p/martin-furey-100056607921991/?locale=en_gb,BLIND TIGER,SATURDAY,18:00 - 19:00,,,https://www.last.fm/music/Martin+Furey,MARTIN FUREY
Maruja,,BBC MUSIC INTRODUCING,FRIDAY,14:30 - 15:00,Intense and angsty electrifying proto jazz punk.,4d53a817-cfc4-41fa-a3ab-2dc543013eae,https://www.last.fm/music/Maruja,MARUJA
mary in the junkyard,,BBC MUSIC INTRODUCING,SATURDAY,12:30 - 13:00,"Experiental rock trio serving up “Angry, weepy chaos rock”.",,https://www.last.fm/music/mary+in+the+junkyard,MARY IN THE JUNKYARD
Mary Middlefield,https://www.instagram.com/marymiddlefield,BBC MUSIC INTRODUCING,THURSDAY,13:00 - 13:30,Veering between a keening pop-punk fuelled intensity and a lovely folk-inspired softness.,,https://www.last.fm/music/Mary+Middlefield,MARY MIDDLEFIELD
Charlie Boon,https://www.instagram.com/meggyward,THE HIVE,SUNDAY,22:00 - 23:00,,,https://www.last.fm/music/Charlie+Boon,CHARLIE BOON
meg ward,https://www.instagram.com/meggyward,THE HIVE,SUNDAY,22:00 - 23:00,,,https://www.last.fm/music/meg+ward,MEG WARD
Elliot Schooling & Liam Palmer,https://www.instagram.com/appetiteldn/,THE HIVE,SUNDAY,23:00 - 00:00,,,https://www.last.fm/music/Elliot+Schooling+&+Liam+Palmer,ELLIOT SCHOOLING & LIAM PALMER
Jess Iszatt,https://www.instagram.com/jjiszatt/,THE HIVE,SUNDAY,21:00 - 22:00,,,https://www.last.fm/music/Jess+Iszatt,JESS ISZATT
Kiimi,https://www.instagram.com/kiimiworld/,THE HIVE,SUNDAY,18:00 - 19:00,,,https://www.last.fm/music/Kiimi,KIIMI
Josh Parkinson,https://www.instagram.com/reel/c66lzvvikoe/?utm_source=ig_web_copy_link&igsh=mzrlodbinwflza==,THE HIVE,SUNDAY,20:00 - 21:00,,,https://www.last.fm/music/Josh+Parkinson,JOSH PARKINSON
Tommy Tickle,https://www.instagram.com/tommy__tickle/,THE HIVE,SUNDAY,01:30 - 02:30,,,https://www.last.fm/music/Tommy+Tickle,TOMMY TICKLE
masego,https://www.masegomusic.com,WEST HOLTS STAGE,SATURDAY,20:30 - 21:30,The Jamaican / US musician call his genre- mashing music traphouse jazz. As a consummate showman he crushes it live.,,https://www.last.fm/music/masego,MASEGO
Massacre,,KINETIC,THURSDAY,00:30 - 01:30,,e22e4f7f-0973-4e45-a245-6bb59edbb07a,https://www.last.fm/music/Massacre,MASSACRE
Mat Collishaw,https://matcollishaw.com,TREE STAGE,THURSDAY,12:10 - 12:30,"Contempory Artist, drawing on an array of evocative imagery from the natural world. The film, 'Even to the End' is a meditation on what the human race is capable of: magnificence and ingenuity in one instance; plunder and ruin in another.",,https://www.last.fm/music/Mat+Collishaw,MAT COLLISHAW
Matt Jam Lamont,https://soundcloud.com/matt-jam-lamont/scott-diaz-matt-jam-lamont-dub,NYC DOWNLOW,SUNDAY,22:30 - 23:55,,,https://www.last.fm/music/Matt+Jam+Lamont,MATT JAM LAMONT
Scott Diaz,https://soundcloud.com/matt-jam-lamont/scott-diaz-matt-jam-lamont-dub,NYC DOWNLOW,SUNDAY,22:30 - 23:55,,57cd0e15-e7e5-489e-bb20-33a1833cb16f,https://www.last.fm/music/Scott+Diaz,SCOTT DIAZ
Matt Owens,https://www.mattowensmusic.com/about,TOAD HALL,SATURDAY,18:30 - 19:15,,,https://www.last.fm/music/Matt+Owens,MATT OWENS
Matt Scratch,https://www.instagram.com/mattscratch_?igsh=mtvxetntcjgzcgn2oa==,THE SALON CAROUSEL,SATURDAY,04:00 - 05:00,,,https://www.last.fm/music/Matt+Scratch,MATT SCRATCH
Matthew Halsall,https://www.matthewhalsall.com,WEST HOLTS STAGE,SUNDAY,11:00 - 12:00,The trumpeter and bandleader’s take on spiritual jazz nods to Bonobo and the Cinematic Orchestra as much as the likes of Alice Coltrane and Pharoah Sanders.,b191a9d7-9f6b-4fc8-a097-488cf79d0242,https://www.last.fm/music/Matthew+Halsall,MATTHEW HALSALL
Matthew One Man,https://www.facebook.com/matthewoneman,THE GATEWAY,THURSDAY,16:30 - 17:15,,,https://www.last.fm/music/Matthew+One+Man,MATTHEW ONE MAN
Mauvey,https://www.mauvey.com,TOAD HALL,THURSDAY,02:00 - 03:00,,,https://www.last.fm/music/Mauvey,MAUVEY
MAX RAD,https://maxradmaxrad.com,CROISSANT NEUF,FRIDAY,13:00 - 14:00,,,https://www.last.fm/music/MAX+RAD,MAX RAD
Maya Lakhani,,BBC MUSIC INTRODUCING,SUNDAY,14:30 - 15:00,Swaggering guitarist making stylish self-produced alt rock withj some chunky riffs and dreamy vocals.,,https://www.last.fm/music/Maya+Lakhani,MAYA LAKHANI
Mazaika,https://www.mazaika-music.com/,LUNCHED OUT LIZARDS,THURSDAY,17:00 - 18:00,,,https://www.last.fm/music/Mazaika,MAZAIKA
MC Chunky,https://www.instagram.com/mcrchunky/,THE RUM SHACK,THURSDAY,23:00 - 00:00,,,https://www.last.fm/music/MC+Chunky,MC CHUNKY
Mdou Moctar,https://www.mdoumoctar.com/,THE PARK STAGE,SUNDAY,15:15 - 16:00,Desert blues from the Tuareg guitarist morphing into the most fiery psych-rock of the 21st century.,d85defaf-b82e-48be-beb5-2672099e392e,https://www.last.fm/music/Mdou+Moctar,MDOU MOCTAR
Leisure,https://www.instagram.com/babylonuprising/,BABYLON UPRISING,THURSDAY,12:00 - 15:00,,890b30b4-d350-4d96-83ee-3ebc26e0b9e3,https://www.last.fm/music/Leisure,LEISURE
Mella Dee,,STONEBRIDGE BAR,FRIDAY,03:00 - 04:00,,,https://www.last.fm/music/Mella+Dee,MELLA DEE
Mellowmatic,https://www.mellowmaticmusic.com/,LUNCHED OUT LIZARDS,FRIDAY,00:30 - 01:30,,,https://www.last.fm/music/Mellowmatic,MELLOWMATIC
Melody,https://www.instagram.com/melowlow?igsh=mxblowp4nmzhngn2bg==,FLYING BUS,SATURDAY,22:00 - 23:00,,de42b44e-0b7d-449e-a6bb-8c08a617d78d,https://www.last.fm/music/Melody,MELODY
Mercedes Benson,https://www.instagram.com/mercedesfbenson/,THE RUM SHACK,FRIDAY,00:15 - 01:30,,,https://www.last.fm/music/Mercedes+Benson,MERCEDES BENSON
Merlin Sheldrake,https://www.merlinsheldrake.com,TREE STAGE,THURSDAY,12:30 - 13:15,"Biologist and author of Entangled Life: How Fungi Make Our Worlds, Change Our Minds, and Shape Our Futures, a New York Times and Sunday Times bestseller, and winner of the Royal Society Book Prize and the Wainwright Prize",,https://www.last.fm/music/Merlin+Sheldrake,MERLIN SHELDRAKE
MIA KODEN,,LEVELS,THURSDAY,22:30 - 00:00,Radio and club DJ Tash LC mixing it up with Mia’s cohesive selection of bass music and beyond.,,https://www.last.fm/music/MIA+KODEN,MIA KODEN
Tash LC,,LEVELS,THURSDAY,22:30 - 00:00,Radio and club DJ Tash LC mixing it up with Mia’s cohesive selection of bass music and beyond.,,https://www.last.fm/music/Tash+LC,TASH LC
Michael Baker,https://www.instagram.com/michaelbakermusic/,THE HIVE,THURSDAY,15:15 - 16:00,,eb6db7b0-dbe6-479a-b603-e8fd2842b7a6,https://www.last.fm/music/Michael+Baker,MICHAEL BAKER
Michael Kiwanuka,http://michaelkiwanuka.com/,PYRAMID STAGE,SATURDAY,17:45 - 18:45,"Eclectic musical amalgam, channelling soul, psychedelia, jazz and folk rock into a distinctive euphoria filled with captivating social commentary.",11f570ff-44d9-4e9c-8812-e6d56103c5c1,https://www.last.fm/music/Michael+Kiwanuka,MICHAEL KIWANUKA
Michele Stodart,https://www.michelestodart.com/,ACOUSTIC STAGE,SUNDAY,15:00 - 15:40,"One quarter of The Magic Numbers, the singer songwriter presents her own brand of modern atmospheric folk music.",4bf9fd11-82c7-48f6-80b7-e6d109d0bf84,https://www.last.fm/music/Michele+Stodart,MICHELE STODART
Michelle Manetti,https://www.instagram.com/michelle_manetti,SCISSORS,FRIDAY,04:30 - 06:00,,,https://www.last.fm/music/Michelle+Manetti,MICHELLE MANETTI
Midland,,LEVELS,FRIDAY,15:00 - 16:30,"With a perfect record for every moment, subtle, refined and totally raucous when needs be.",35fddf9e-01f6-49af-8d03-b841dda89995,https://www.last.fm/music/Midland,MIDLAND
Mihail,https://mihailmusic.com/,TOAD HALL,THURSDAY,23:00 - 00:00,,,https://www.last.fm/music/Mihail,MIHAIL
Mike Dennis,,CROISSANT NEUF BANDSTAND,WEDNESDAY,16:00 - 17:00,,,https://www.last.fm/music/Mike+Dennis,MIKE DENNIS
Milkshed,https://higherplainmusic.com/2023/10/10/introducing-milkshed/,10 ACES,FRIDAY,17:00 - 17:30,,c4ca8aa1-9a0c-4fe3-8e99-5556985447f3,https://www.last.fm/music/Milkshed,MILKSHED
Millie Watson,https://www.instagram.com/millie_the_magpie?igsh=eg9un2zpzgh4znh1,LUNCHED OUT LIZARDS,WEDNESDAY,18:00 - 19:00,,,https://www.last.fm/music/Millie+Watson,MILLIE WATSON
Mina & Bryte,https://www.instagram.com/minamusicuk/,PLATFORM 23,SATURDAY,00:30 - 01:45,,,https://www.last.fm/music/Mina+&+Bryte,MINA & BRYTE
Minty,,FIRMLY ROOTED,SATURDAY,23:00 - 00:00,The Bristol club night takesover.,5c2b27fc-f53a-4581-804b-87396710a101,https://www.last.fm/music/Minty,MINTY
Sepia,,FIRMLY ROOTED,SATURDAY,23:00 - 00:00,The Bristol club night takesover.,c03a3b14-8ea4-40b5-a7ce-43232c783b0c,https://www.last.fm/music/Sepia,SEPIA
Miss Beans,,STRUMMERVILLE,SUNDAY,18:00 - 18:45,,,https://www.last.fm/music/Miss+Beans,MISS BEANS
Miss Mash,https://www.instagram.com/missmash___/,MEZ YARD,THURSDAY,02:00 - 03:00,,,https://www.last.fm/music/Miss+Mash,MISS MASH
Mista Trick,http://www.mistatrick.com,PEACE STAGE,THURSDAY,23:00 - 23:30,,,https://www.last.fm/music/Mista+Trick,MISTA TRICK
Mistafire,https://www.instagram.com/mistafirebless/?hl=en,BLIND TIGER,FRIDAY,13:45 - 14:30,,,https://www.last.fm/music/Mistafire,MISTAFIRE
Mixmaster Morris,,TREE STAGE,THURSDAY,13:15 - 14:15,Long-running champion of Ambient music and everything related.,73bc4b43-afdd-43f8-9c6b-03da2ddf09c6,https://www.last.fm/music/Mixmaster+Morris,MIXMASTER MORRIS
MJ Cole,,STONEBRIDGE BAR,THURSDAY,16:30 - 18:00,,6e5c1366-5891-4e01-bb13-6c8b2c8cdd35,https://www.last.fm/music/MJ+Cole,MJ COLE
MK,https://www.instagram.com/morgane____x?igsh=chp0dtv1yjbwazq0,BLIND TIGER,FRIDAY,23:00 - 00:00,,fb8c18a8-e95a-4851-96e5-9a7cde0a9f82,https://www.last.fm/music/MK,MK
Jerry,,ASSEMBLY,FRIDAY,12:00 - 13:00,"Radio host, DJ and producer based in Berlin, MLE with Jerry opening the proceedings for this celebration of Rhythm Section.",947438f5-6ee6-446d-a04b-4b973c52d15a,https://www.last.fm/music/Jerry,JERRY
Mohawkestra,https://www.facebook.com/mohawkestra,THE BANDSTAND,FRIDAY,19:30 - 20:30,,,https://www.last.fm/music/Mohawkestra,MOHAWKESTRA
Mollie Rush,https://www.instagram.com/molliefknrush?igsh=mwroctzhame0ytrwag==,THE SALON CAROUSEL,SATURDAY,03:00 - 04:00,,,https://www.last.fm/music/Mollie+Rush,MOLLIE RUSH
MONROLLER,https://www.instagram.com/monroller_uk_?igsh=nnn3ztcxzmp0exdm,THE SALON CAROUSEL,FRIDAY,05:00 - 06:00,,,https://www.last.fm/music/MONROLLER,MONROLLER
