title,url,stage,day,time,mbid,lfm_url,orig_name
Ride,https://www.thebandride.com/,JOHN PEEL STAGE,FRIDAY,18:10 - 19:00,3f575ecd-627d-4f08-a89f-abd46d469c7e,https://www.last.fm/music/Ride,RIDE
Rob Da Bank,,THE SPIKE,FRIDAY,17:15 - 18:15,f58c4610-bde9-4fb7-b3c5-13808a548d8c,https://www.last.fm/music/Rob+Da+Bank,ROB DA BANK
Rodney Branigan,http://www.rodneybranigan.com,THE RABBIT HOLE,FRIDAY,16:30 - 17:00,4b842088-1f44-432a-8ef7-eaa0fbd1104f,https://www.last.fm/music/Rodney+Branigan,RODNEY BRANIGAN
Rodney Brannigan,http://www.rodneybranigan.com/,SMALL WORLD STAGE,WEDNESDAY,19:45 - 20:45,,https://www.last.fm/music/Rodney+Brannigan,RODNEY BRANNIGAN
Roi Perez,,NYC DOWNLOW,FRIDAY,23:30 - 01:00,,https://www.last.fm/music/Roi+Perez,ROI PEREZ
New Forms,http://www.ronisize.net/,ARCADIA,SUNDAY,01:30 - 02:30,,https://www.last.fm/music/New+Forms,NEW FORMS
Room Service,,THE BEAT HOTEL,WEDNESDAY,12:00 - 13:30,bcb4a46a-2740-4e89-8e32-53e2b789fc9b,https://www.last.fm/music/Room+Service,ROOM SERVICE
Roscius,,GREENPEACE/ENGINE ROOM,THURSDAY,21:00 - 22:00,,https://www.last.fm/music/Roscius,ROSCIUS
Roska,http://www.roskaroskaroska.com/,SPACEPORT,SUNDAY,20:55 - 21:55,ab594a28-40d8-4b40-9477-302eacbca92d,https://www.last.fm/music/Roska,ROSKA
Route 94,http://www.route94.co.uk/,LOVEBULLETS,SATURDAY,18:30 - 20:00,e2d1f228-3aff-4e6d-8932-032f4036131b,https://www.last.fm/music/Route+94,ROUTE 94
Royal Blood,http://royalbloodband.com/,PYRAMID STAGE,FRIDAY,17:45 - 18:45,aadee541-1990-41df-b8a9-38ac679435ec,https://www.last.fm/music/Royal+Blood,ROYAL BLOOD
RSVP,http://www.rsvpmusic.co.uk,AVALON CAFÉ STAGE,THURSDAY,01:30 - 03:00,,https://www.last.fm/music/RSVP,RSVP
Run the Jewels,https://runthejewels.com/,PYRAMID STAGE,SATURDAY,16:15 - 17:15,a80c5dc5-b12e-4667-9f5a-b568961f3839,https://www.last.fm/music/Run+the+Jewels,RUN THE JEWELS
Russ Ryan,http://www.mrrussryan.com/,PUSSY PARLURE,THURSDAY,18:00 - 18:30,,https://www.last.fm/music/Russ+Ryan,RUSS RYAN
Rusty Shackle,http://www.rustyshackle.com/,CROISSANT NEUF,FRIDAY,23:30 - 00:30,,https://www.last.fm/music/Rusty+Shackle,RUSTY SHACKLE
Rye Milligan,,CN BANDSTAND,THURSDAY,13:00 - 13:20,,https://www.last.fm/music/Rye+Milligan,RYE MILLIGAN
Ryley Walker,http://ryleywalker.com/,WEST HOLTS STAGE,SUNDAY,12:45 - 13:45,,https://www.last.fm/music/Ryley+Walker,RYLEY WALKER
Ryx,,THE GAS TOWER,SUNDAY,22:00 - 23:00,,https://www.last.fm/music/Ryx,RYX
sad13,http://www.sadthirteen.com/,LEFT FIELD,SATURDAY,17:00 - 17:30,,https://www.last.fm/music/sad13,SAD13
Sam Green & the Midnight Heist,http://www.samgreenmusic.com,CROISSANT NEUF,SATURDAY,14:30 - 15:30,,https://www.last.fm/music/Sam+Green+&+the+Midnight+Heist,SAM GREEN & THE MIDNIGHT HEIST
Sam Walker,http://HTTPS://SAMWALKERMUSIC.WORDPRESS.COM/,TOAD HALL,WEDNESDAY,17:20 - 18:00,a11aa889-ae11-4a6a-ad8d-bb66f3d68707,https://www.last.fm/music/Sam+Walker,SAM WALKER
Sampha,http://sampha.com/,THE PARK STAGE,SUNDAY,19:30 - 20:30,130c2184-14f2-4180-a216-04b5a333be57,https://www.last.fm/music/Sampha,SAMPHA
San Juan Project,,RUMSHACK,FRIDAY,01:30 - 02:30,,https://www.last.fm/music/San+Juan+Project,SAN JUAN PROJECT
Sancho Panza,,THE BLUES,FRIDAY,23:30 - 01:30,23ba95f8-fc76-4329-9963-ba61be1e3605,https://www.last.fm/music/Sancho+Panza,SANCHO PANZA
Sante,,LOVEBULLETS,THURSDAY,19:00 - 20:30,,https://www.last.fm/music/Sante,SANTE
Sydney Charles,,LOVEBULLETS,THURSDAY,19:00 - 20:30,,https://www.last.fm/music/Sydney+Charles,SYDNEY CHARLES
Santini,,SMALL WORLD STAGE,SUNDAY,18:45 - 19:45,95175bf5-877b-45d6-9b05-ddbf52480fc7,https://www.last.fm/music/Santini,SANTINI
Sasha & John Digweed,http://www.johndigweed.com,GLADE,SATURDAY,21:25 - 00:25,95162abf-5128-4c88-ae79-5cd6f5f81a9f,https://www.last.fm/music/Sasha+&+John+Digweed,SASHA & JOHN DIGWEED
Sasha,,BEZ'S FLYING BUS,FRIDAY,01:00 - 02:30,d2461c0a-5575-4425-a225-fce0180de3fd,https://www.last.fm/music/Sasha,SASHA
Scientist,,THE CAVE,FRIDAY,01:00 - 02:00,90d63976-5e70-4c73-a500-eb67997d6ed2,https://www.last.fm/music/Scientist,SCIENTIST
Scouting for Girls,http://www.scoutingforgirls.com,AVALON STAGE,SUNDAY,21:20 - 22:20,854b0687-f9fc-4109-b59f-dbe84ebc5de6,https://www.last.fm/music/Scouting+for+Girls,SCOUTING FOR GIRLS
Sculpture Music,,SMALL WORLD STAGE,SUNDAY,17:15 - 18:15,fc898aa0-7f2a-48ba-8d00-25e14770fb6e,https://www.last.fm/music/Sculpture+Music,SCULPTURE MUSIC
Sea Kings,http://www.theseakings.co.uk,AVALON CAFÉ STAGE,SUNDAY,10:30 - 11:15,,https://www.last.fm/music/Sea+Kings,SEA KINGS
secret guest,,RUMSHACK,FRIDAY,01:00 - 01:30,,https://www.last.fm/music/secret+guest,SECRET GUEST
Seize The Day,http://www.seizetheday.org/,SMALL WORLD STAGE,WEDNESDAY,21:15 - 22:30,d4b68d25-d71e-4917-babc-0b57e00fa93b,https://www.last.fm/music/Seize+The+Day,SEIZE THE DAY
Selecta J Man,,SALON CAROUSEL,FRIDAY,00:00 - 01:00,,https://www.last.fm/music/Selecta+J+Man,SELECTA J MAN
Serum,,SALON CAROUSEL,SATURDAY,02:00 - 03:00,df0001f4-aa5a-4ae2-89a4-a4df4e465a78,https://www.last.fm/music/Serum,SERUM
Seth Lakeman,http://www.sethlakeman.co.uk/,ACOUSTIC STAGE,FRIDAY,18:30 - 19:30,7f783b40-1685-4603-b2ce-16c52ba82d8e,https://www.last.fm/music/Seth+Lakeman,SETH LAKEMAN
Seth Troxler,https://www.facebook.com/sethtroxlerofficial/,THE BEAT HOTEL,SUNDAY,17:00 - 18:30,d701634c-95a1-4244-92d6-903113bd79d3,https://www.last.fm/music/Seth+Troxler,SETH TROXLER
Shaded,,SALON CAROUSEL,FRIDAY,22:00 - 23:00,,https://www.last.fm/music/Shaded,SHADED
Shades Of Rhythm,,CLASH,THURSDAY,02:30 - 03:30,aaa8d532-a352-42d4-ab85-85fb99c6ae15,https://www.last.fm/music/Shades+Of+Rhythm,SHADES OF RHYTHM
Shadow Child,,THE TEMPLE,FRIDAY,05:00 - 06:00,c561320e-432a-4160-9fb5-fd1cedb11c2b,https://www.last.fm/music/Shadow+Child,SHADOW CHILD
Shaggy,http://shaggyonline.com/,GULLY,SUNDAY,22:45 - 00:00,fc63d806-ca89-4ea3-a404-ee6de695743f,https://www.last.fm/music/Shaggy,SHAGGY
Shame On Us,https://www.facebook.com/Shame-On-Us-797291246968254/,THE BEAT HOTEL,SATURDAY,15:30 - 17:00,,https://www.last.fm/music/Shame+On+Us,SHAME ON US
ABRAO,https://soundcloud.com/avilev,THE BEAT HOTEL,THURSDAY,20:00 - 21:00,,https://www.last.fm/music/ABRAO,ABRAO
Shame,,LEFT FIELD,FRIDAY,17:00 - 17:30,d287787d-1772-4402-92fd-102e481a3557,https://www.last.fm/music/Shame,SHAME
Shan Smile,http://HTTP://SHANICESMITH.CO.UK,TOAD HALL,THURSDAY,17:00 - 17:40,,https://www.last.fm/music/Shan+Smile,SHAN SMILE
Shane,,SPACEPORT,SUNDAY,15:00 - 16:00,dd504b1e-9986-4df6-ad26-c854bf867547,https://www.last.fm/music/Shane,SHANE
Sharon Shannon,http://sharonshannon.com/,ACOUSTIC STAGE,FRIDAY,16:25 - 17:05,107bbb89-98a3-406d-bf03-ba7d09c6a6f0,https://www.last.fm/music/Sharon+Shannon,SHARON SHANNON
Shed,,GENOSYS,FRIDAY,03:00 - 04:30,88949804-1b81-4403-9617-2bef0ea4c86a,https://www.last.fm/music/Shed,SHED
ShowHawk Duo,http://www.showhawk.com/,WILLIAM'S GREEN,THURSDAY,18:00 - 18:40,,https://www.last.fm/music/ShowHawk+Duo,SHOWHAWK DUO
Shy FX,,WOW!,THURSDAY,02:00 - 03:00,ee459bd7-9768-4cc2-9452-a09700c4aeaa,https://www.last.fm/music/Shy+FX,SHY FX
Sian Anderson,http://siananderson.co.uk/,SONIC,FRIDAY,16:20 - 16:30,,https://www.last.fm/music/Sian+Anderson,SIAN ANDERSON
Sigrid,https://lnk.to/DontKillMyVibe9J!1002,THE PARK STAGE,SATURDAY,15:00 - 16:00,de84d945-a1bd-4716-9f0e-fa7b870e6a2d,https://www.last.fm/music/Sigrid,SIGRID
Silences,http://www.silencesmusic.com,GREENPEACE/ENGINE ROOM,FRIDAY,12:00 - 12:40,6c04c602-977a-4f95-862e-6879a3e02afb,https://www.last.fm/music/Silences,SILENCES
Silver,,THE GATEWAY,FRIDAY,17:00 - 17:30,fa5b7341-0fea-4df0-ba74-425bbfd4918f,https://www.last.fm/music/Silver,SILVER
Sister Bliss,http://thesisterbliss.com/,SONIC,SATURDAY,19:30 - 20:45,68480d3a-4929-4098-b26a-84b7d88a33fe,https://www.last.fm/music/Sister+Bliss,SISTER BLISS
Skinny Lister,http://www.skinnylister.com,AVALON STAGE,SUNDAY,19:50 - 20:50,02c9a5cc-f000-4887-80ae-dc7220632aba,https://www.last.fm/music/Skinny+Lister,SKINNY LISTER
Skream,,LOVEBULLETS,THURSDAY,22:00 - 23:30,fb5ee67e-e31a-40cf-8b06-5f1a0f53529a,https://www.last.fm/music/Skream,SKREAM
Solardo,,ARCADIA,FRIDAY,21:00 - 22:05,,https://www.last.fm/music/Solardo,SOLARDO
SLADEST,,AVALON CAFÉ STAGE,THURSDAY,19:00 - 20:00,,https://www.last.fm/music/SLADEST,SLADEST
Slaves,http://youareallslaves.com/,OTHER STAGE,SUNDAY,11:00 - 11:45,f7a98893-ae1a-4ad0-94ce-c4355d0b8e6d,https://www.last.fm/music/Slaves,SLAVES
Sleaford Mods,https://www.sleafordmods.com/,THE PARK STAGE,FRIDAY,21:00 - 22:00,09d8290b-6ada-422f-8ce3-19349fb1c15d,https://www.last.fm/music/Sleaford+Mods,SLEAFORD MODS
Sleaze,,BIMBLE INN,SUNDAY,20:30 - 21:30,1ec19305-451d-4dea-8f78-d9166691bc3e,https://www.last.fm/music/Sleaze,SLEAZE
Sleeptalking,,BEZ'S FLYING BUS,FRIDAY,18:00 - 18:45,,https://www.last.fm/music/Sleeptalking,SLEEPTALKING
Sleepwalker’s station,https://soundcloud.com/sleepwalkerstation,THE BANDSTAND,SATURDAY,11:45 - 12:25,,https://www.last.fm/music/Sleepwalker%E2%80%99s+station,SLEEPWALKER’S STATION
Sly One,,SPACEPORT,SUNDAY,21:55 - 22:55,6b321e99-9052-4b14-ac2f-6f7711c6ecb0,https://www.last.fm/music/Sly+One,SLY ONE
Bromley,,SPACEPORT,SUNDAY,21:55 - 22:55,,https://www.last.fm/music/Bromley,BROMLEY
Smash HiFi,https://soundcloud.com/smashhifi,THE TRUTH STAGE,FRIDAY,00:00 - 01:00,e3ba4ded-83e0-4e02-b192-77d3561218e0,https://www.last.fm/music/Smash+HiFi,SMASH HIFI
SMERZ,,PUSSY PARLURE,SUNDAY,18:30 - 19:45,,https://www.last.fm/music/SMERZ,SMERZ
Smiley And The Underclass,,BEZ'S FLYING BUS,SUNDAY,19:00 - 19:45,,https://www.last.fm/music/Smiley+And+The+Underclass,SMILEY AND THE UNDERCLASS
Smokin Jo,http://www.smokinjo.com/,THE MEAT RACK,SATURDAY,00:00 - 01:30,,https://www.last.fm/music/Smokin+Jo,SMOKIN JO
Smooth Sailors,http://SMOOTHSAILORS.CO.UK,BREAD AND ROSES,THURSDAY,00:00 - 01:00,,https://www.last.fm/music/Smooth+Sailors,SMOOTH SAILORS
SNØW,,SPACEPORT,SUNDAY,19:55 - 20:55,,https://www.last.fm/music/SN%C3%98W,SNØW
Solange,http://www.solangemusic.com/,WEST HOLTS STAGE,SATURDAY,20:30 - 21:30,ff7103c5-da9e-434d-b8aa-037424ba45ad,https://www.last.fm/music/Solange,SOLANGE
Solar & Galen,,GENOSYS,SATURDAY,22:30 - 00:00,,https://www.last.fm/music/Solar+&+Galen,SOLAR & GALEN
Son Yambu,http://www.sonyambu.com,GLASTO LATINO,WEDNESDAY,21:00 - 22:00,,https://www.last.fm/music/Son+Yambu,SON YAMBU
Songhoy Blues,http://songhoyblues.com/,THE PARK STAGE,SATURDAY,19:45 - 21:00,,https://www.last.fm/music/Songhoy+Blues,SONGHOY BLUES
Sonwah,,LONDON UNDERGROUND,SUNDAY,03:30 - 05:00,,https://www.last.fm/music/Sonwah,SONWAH
Sophia Thakur,http://www.youtube.com/sophiathakur,RUMSHACK,THURSDAY,20:40 - 21:00,,https://www.last.fm/music/Sophia+Thakur,SOPHIA THAKUR
Sophie Ellis-Bextor,http://sophieellisbextor.net,AVALON STAGE,FRIDAY,20:05 - 21:05,c4b87e45-c07a-460f-9c58-8d15328e2964,https://www.last.fm/music/Sophie+Ellis-Bextor,SOPHIE ELLIS-BEXTOR
Soul Habitat,http://soulhabit.at/,NYC DOWNLOW,SUNDAY,23:15 - 00:25,,https://www.last.fm/music/Soul+Habitat,SOUL HABITAT
Soul Hole,,THE MEAT RACK,SUNDAY,22:00 - 23:30,,https://www.last.fm/music/Soul+Hole,SOUL HOLE
Sound Of The Sirens,http://www.soundofthesirens.net,AVALON STAGE,SUNDAY,12:40 - 13:35,,https://www.last.fm/music/Sound+Of+The+Sirens,SOUND OF THE SIRENS
MC Kie,,CLASH,FRIDAY,01:00 - 03:00,,https://www.last.fm/music/MC+Kie,MC KIE
MC Vapor,,CLASH,FRIDAY,01:00 - 03:00,,https://www.last.fm/music/MC+Vapor,MC VAPOR
Mikey B,,CLASH,FRIDAY,01:00 - 03:00,dbc5f93e-fbc5-4787-84b1-8d744e895431,https://www.last.fm/music/Mikey+B,MIKEY B
Voltage,,CLASH,SATURDAY,01:00 - 03:00,9d3b698b-94bd-46ab-b8fc-b44e169b649e,https://www.last.fm/music/Voltage,VOLTAGE
Bassman,,CLASH,SATURDAY,01:00 - 03:00,6801af56-21eb-4ff3-b6c8-3a6e2c15e069,https://www.last.fm/music/Bassman,BASSMAN
Trigga,,CLASH,SATURDAY,01:00 - 03:00,4e2a0ef9-1f73-46b6-9f1b-4634bc1cc4e3,https://www.last.fm/music/Trigga,TRIGGA
Spyda,,CLASH,SATURDAY,01:00 - 03:00,,https://www.last.fm/music/Spyda,SPYDA
Speak And Spell,,WILLIAM'S GREEN,SATURDAY,11:00 - 11:40,,https://www.last.fm/music/Speak+And+Spell,SPEAK AND SPELL
Stables,http://www.stablesmusic.com,AVALON CAFÉ STAGE,FRIDAY,16:30 - 17:15,,https://www.last.fm/music/Stables,STABLES
Stanton Warriors,http://www.stantonwarriors.com,SPACEPORT,FRIDAY,00:15 - 01:45,ba07d1f0-9839-43f5-b88e-f4b93b6b05f1,https://www.last.fm/music/Stanton+Warriors,STANTON WARRIORS
State of Undress,http://www.stateofundress.com/index.php,TOAD HALL,SUNDAY,16:00 - 16:50,,https://www.last.fm/music/State+of+Undress,STATE OF UNDRESS
Stay Hungry,,CN BANDSTAND,WEDNESDAY,13:00 - 13:45,,https://www.last.fm/music/Stay+Hungry,STAY HUNGRY
Ste Roberts,https://www.facebook.com/hypercolourUK,JAGZ'S ACID LOUNGE,FRIDAY,23:30 - 02:00,,https://www.last.fm/music/Ste+Roberts,STE ROBERTS
Tom Demac,https://www.facebook.com/hypercolourUK,JAGZ'S ACID LOUNGE,FRIDAY,23:30 - 02:00,c63ab5df-3be5-42c1-b7f0-6d090c7408c9,https://www.last.fm/music/Tom+Demac,TOM DEMAC
Steffi,,GENOSYS,SATURDAY,04:00 - 06:00,9d292624-12f0-46b0-a46d-58ab912d11d8,https://www.last.fm/music/Steffi,STEFFI
Virginia,,GENOSYS,SATURDAY,04:00 - 06:00,db697f8c-5202-4493-ba40-3819a075083b,https://www.last.fm/music/Virginia,VIRGINIA
Steve Bedlam,,RUMSHACK,SATURDAY,04:00 - 06:00,,https://www.last.fm/music/Steve+Bedlam,STEVE BEDLAM
Steve Davis,,GREENPEACE/ENGINE ROOM,SATURDAY,16:45 - 18:45,f864d021-81bc-4784-b0c0-85e11890249e,https://www.last.fm/music/Steve+Davis,STEVE DAVIS
Kavus Torabi,,GREENPEACE/ENGINE ROOM,SATURDAY,16:45 - 18:45,0def4adf-f659-4ac6-8742-b81f63b64fd9,https://www.last.fm/music/Kavus+Torabi,KAVUS TORABI
Steve Harley & Cockney Rebel,http://www.steveharley.com,AVALON STAGE,SATURDAY,21:40 - 22:45,9a07b4ae-7c2f-4473-b019-c63c3d5db45c,https://www.last.fm/music/Steve+Harley+&+Cockney+Rebel,STEVE HARLEY & COCKNEY REBEL
Steve Ignorant's Slice Of Life,http://www.steveignorant.com/,EARACHE EXPRESS,FRIDAY,22:00 - 22:45,,https://www.last.fm/music/Steve+Ignorant%27s+Slice+Of+Life,STEVE IGNORANT'S SLICE OF LIFE
Tom Robinson,,CROISSANT NEUF,FRIDAY,14:30 - 15:30,fd775f1b-90c8-4126-a870-7647442935e4,https://www.last.fm/music/Tom+Robinson,TOM ROBINSON
Steve Mills,,A LITTLE MORE SENSATION,FRIDAY,12:10 - 12:40,,https://www.last.fm/music/Steve+Mills,STEVE MILLS
Steve Nalepa,,THE GAS TOWER,SATURDAY,22:00 - 23:00,,https://www.last.fm/music/Steve+Nalepa,STEVE NALEPA
Stivs,,SALON CAROUSEL,SATURDAY,05:00 - 06:00,24348d08-c802-4bbf-85ab-084223e1baed,https://www.last.fm/music/Stivs,STIVS
Stone Foundation,http://www.stonefoundation.co.uk,ACOUSTIC STAGE,SATURDAY,14:30 - 15:10,,https://www.last.fm/music/Stone+Foundation,STONE FOUNDATION
Pete Fowler,,STONEBRIDGE BAR,THURSDAY,21:00 - 22:30,789721ea-b949-4513-a13d-03ca760ac4f9,https://www.last.fm/music/Pete+Fowler,PETE FOWLER
Sophie Green,,STONEBRIDGE BAR,THURSDAY,21:00 - 22:30,fe050066-8909-4204-8294-4767cd7f733b,https://www.last.fm/music/Sophie+Green,SOPHIE GREEN
Stormzy,https://stormzy.com/,OTHER STAGE,SATURDAY,20:30 - 21:30,67fd5116-7a49-4abf-a34f-b08774128a7a,https://www.last.fm/music/Stormzy,STORMZY
Strong Asian Mothers,http://www.strongasianmothers.com/,PUSSY PARLURE,FRIDAY,16:30 - 17:30,9fecbbdb-e250-4ae0-a1a3-d86702065b5a,https://www.last.fm/music/Strong+Asian+Mothers,STRONG ASIAN MOTHERS
Stuart Wilkinson,http://www.mrwhompy.co.uk,GLADE LOUNGE,SUNDAY,22:40 - 23:55,,https://www.last.fm/music/Stuart+Wilkinson,STUART WILKINSON
Natty Speaks,http://www.lyrixorganix.co.uk,RUMSHACK,THURSDAY,01:00 - 02:00,,https://www.last.fm/music/Natty+Speaks,NATTY SPEAKS
Subculture Sage,,THE BLUES,SATURDAY,16:00 - 16:30,,https://www.last.fm/music/Subculture+Sage,SUBCULTURE SAGE
Sundara Karma,https://www.sundara-karma.co.uk/,JOHN PEEL STAGE,SUNDAY,11:50 - 12:30,,https://www.last.fm/music/Sundara+Karma,SUNDARA KARMA
Susie-Blue,http://HTTP://SUSIEBLUEOFFICIAL.WIXSITE.COM/SUSIEBLUE,BREAD AND ROSES,THURSDAY,20:00 - 21:00,,https://www.last.fm/music/Susie-Blue,SUSIE-BLUE
Syd Arthur,http://sydarthur.co.uk/,WILLIAM'S GREEN,FRIDAY,18:00 - 18:40,57361717-e16e-4ce1-b836-cf0e3884e48f,https://www.last.fm/music/Syd+Arthur,SYD ARTHUR
Symptom,,BEZ'S FLYING BUS,FRIDAY,20:00 - 20:45,6681dda3-3a3e-43d5-9a3f-631410298c45,https://www.last.fm/music/Symptom,SYMPTOM
System 7,http://www.a-wave.com/system7,GLADE,SUNDAY,22:30 - 00:00,74102466-c9fa-4dbe-a9cd-3afbf0aa0929,https://www.last.fm/music/System+7,SYSTEM 7
System2,,GENOSYS,SATURDAY,18:00 - 19:30,,https://www.last.fm/music/System2,SYSTEM2
T. Willams,,THE BLUES,SUNDAY,17:00 - 18:30,,https://www.last.fm/music/T.+Willams,T. WILLAMS
Talisman,,GULLY,SUNDAY,17:45 - 18:45,c9bdc3a7-154d-467e-ac2b-4911cb93717f,https://www.last.fm/music/Talisman,TALISMAN
Talk Show Ghost,,SMALL WORLD STAGE,FRIDAY,12:00 - 13:00,,https://www.last.fm/music/Talk+Show+Ghost,TALK SHOW GHOST
Tall Heights,http://www.tallheights.com,CROISSANT NEUF,SUNDAY,16:00 - 17:00,08b5f897-6c61-414a-836f-200c0d22fb36,https://www.last.fm/music/Tall+Heights,TALL HEIGHTS
Tamer Nafar,http://www.damrap.com/,PUSSY PARLURE,SATURDAY,22:00 - 23:00,,https://www.last.fm/music/Tamer+Nafar,TAMER NAFAR
Tankus the Henge,http://www.midnightmango.co.uk/tankus-the-henge,AVALON CAFÉ STAGE,THURSDAY,17:00 - 17:45,d3890dd1-ca74-4094-b63e-21345b48cddb,https://www.last.fm/music/Tankus+the+Henge,TANKUS THE HENGE
Tantrum Desire,,THE TEMPLE,SATURDAY,23:30 - 00:30,5b009716-f46f-4dc4-97ce-aabbf422bcf4,https://www.last.fm/music/Tantrum+Desire,TANTRUM DESIRE
Tape Rock,,GREENPEACE/ENGINE ROOM,FRIDAY,23:30 - 00:30,,https://www.last.fm/music/Tape+Rock,TAPE ROCK
Tash LC,http://HTTPS://SOUNDCLOUD.COM/TASH-LC,VILLAGE INN,THURSDAY,19:00 - 21:00,,https://www.last.fm/music/Tash+LC,TASH LC
BIG SWING SOUNDSYSTEM,https://www.mixcloud.com/BigSwingSoundSystem/,CLASH,SUNDAY,01:30 - 03:00,,https://www.last.fm/music/BIG+SWING+SOUNDSYSTEM,BIG SWING SOUNDSYSTEM
Temples,http://www.templestheband.com/,THE PARK STAGE,SATURDAY,18:00 - 19:00,3514578c-402a-4825-bd97-a525f31004e6,https://www.last.fm/music/Temples,TEMPLES
Thad Lester,,GLADE LOUNGE,THURSDAY,18:00 - 19:15,,https://www.last.fm/music/Thad+Lester,THAD LESTER
The 45's,,THE SUMMER HOUSE,SUNDAY,00:00 - 01:00,568f3bd1-42f5-458a-90bd-b136dd4994c2,https://www.last.fm/music/The+45%27s,THE 45'S
The Activators,http://www.theactivators.co.uk,CROISSANT NEUF,SUNDAY,01:00 - 02:00,,https://www.last.fm/music/The+Activators,THE ACTIVATORS
the age of luna,http://liveundernoauthority.com/,SONIC,SUNDAY,16:45 - 17:45,,https://www.last.fm/music/the+age+of+luna,THE AGE OF LUNA
The Allergies,https://theallergies.bandcamp.com/,THE TRUTH STAGE,FRIDAY,16:30 - 17:20,,https://www.last.fm/music/The+Allergies,THE ALLERGIES
The Amazons,http://theamazons.co.uk/,JOHN PEEL STAGE,SATURDAY,14:10 - 15:00,,https://www.last.fm/music/The+Amazons,THE AMAZONS
The Avalanches,http://www.theavalanches.com/,WEST HOLTS STAGE,SATURDAY,19:00 - 20:00,a6623d39-2d8e-4f70-8242-0a9553b91e50,https://www.last.fm/music/The+Avalanches,THE AVALANCHES
The Ballina Whalers,https://theballinawhalers.bandcamp.com/,THE BANDSTAND,FRIDAY,13:00 - 13:45,,https://www.last.fm/music/The+Ballina+Whalers,THE BALLINA WHALERS
The Beat,http://www.thebeatofficial.com/,GLADE,FRIDAY,19:00 - 20:10,e21f1b04-62ae-4ae0-a422-051719dbfb03,https://www.last.fm/music/The+Beat,THE BEAT
The Beatbox Collective,,THE GATEWAY,FRIDAY,12:45 - 13:15,,https://www.last.fm/music/The+Beatbox+Collective,THE BEATBOX COLLECTIVE
The Big Moon,http://thebigmoon.co.uk/,WILLIAM'S GREEN,SATURDAY,15:00 - 15:40,,https://www.last.fm/music/The+Big+Moon,THE BIG MOON
The Boat Band,,CROISSANT NEUF,SATURDAY,16:00 - 17:00,0e2d9fb1-dce7-4232-9857-269000469c1b,https://www.last.fm/music/The+Boat+Band,THE BOAT BAND
The Boot Hill Allstars,https://soundcloud.com/theboothillalllstars,THE BANDSTAND,SUNDAY,16:10 - 16:50,,https://www.last.fm/music/The+Boot+Hill+Allstars,THE BOOT HILL ALLSTARS
The Bootleg Beatles,http://www.bootlegbeatles.com,ACOUSTIC STAGE,SUNDAY,18:30 - 19:30,,https://www.last.fm/music/The+Bootleg+Beatles,THE BOOTLEG BEATLES
The Brass Funkeys,http://brassfunkeys.com/,GREENPEACE/ENGINE ROOM,SUNDAY,13:30 - 14:15,,https://www.last.fm/music/The+Brass+Funkeys,THE BRASS FUNKEYS
The Busy Twist,,THE GAS TOWER,THURSDAY,22:00 - 23:00,83cf6369-49fe-42f7-8573-36e551e889e7,https://www.last.fm/music/The+Busy+Twist,THE BUSY TWIST
The Carny Villains,https://thecarnyvillains.bandcamp.com/,THE TRUTH STAGE,FRIDAY,22:30 - 23:30,cd334188-a3b3-4985-8df3-e3cf3205549e,https://www.last.fm/music/The+Carny+Villains,THE CARNY VILLAINS
The Carry Nation,,GENOSYS,FRIDAY,19:30 - 21:00,da26313c-46be-42e8-8f53-6485523393eb,https://www.last.fm/music/The+Carry+Nation,THE CARRY NATION
The Cinematic Orchestra,https://www.cinematicorchestra.com/#5krGiXdqu4xHt813.97,WEST HOLTS STAGE,SUNDAY,18:45 - 19:45,7c158ea8-c0aa-410e-bdc1-20bba9759577,https://www.last.fm/music/The+Cinematic+Orchestra,THE CINEMATIC ORCHESTRA
The Correspondents,http://www.thecorrespondents.co.uk,GLADE,FRIDAY,15:00 - 16:00,4d8d2c7c-978e-47ac-ba4a-9e798424bf83,https://www.last.fm/music/The+Correspondents,THE CORRESPONDENTS
The Dhol Foundation,http://www.dholfoundation.com,AVALON STAGE,SATURDAY,23:15 - 00:20,,https://www.last.fm/music/The+Dhol+Foundation,THE DHOL FOUNDATION
The Dreem Teem,,SONIC,FRIDAY,18:00 - 19:00,4130facd-e989-4526-a90c-0b27204c9bf9,https://www.last.fm/music/The+Dreem+Teem,THE DREEM TEEM
The Duckworths,http://myspace.com/duckworths,THE BANDSTAND,SUNDAY,15:05 - 15:50,,https://www.last.fm/music/The+Duckworths,THE DUCKWORTHS
The Egg,,THE SPIKE,THURSDAY,02:00 - 03:00,6fe91ae9-8ddb-47b0-a2d7-252833ce5500,https://www.last.fm/music/The+Egg,THE EGG
The Eskies,http://www.theeskies.com/,TOAD HALL,SATURDAY,22:15 - 23:00,,https://www.last.fm/music/The+Eskies,THE ESKIES
The Establishment,http://www.establishmentcomedy.co.uk/,GREENPEACE/ENGINE ROOM,WEDNESDAY,17:35 - 17:45,dfff99ab-4907-4435-8cd8-1b1f70ae9af5,https://www.last.fm/music/The+Establishment,THE ESTABLISHMENT
The Fedz,https://www.thefedzmusic.com/,PUSSY PARLURE,SUNDAY,22:15 - 23:15,,https://www.last.fm/music/The+Fedz,THE FEDZ
