title,url,stage,day,time,description
MADAME ELECTRIFIE (BLENDID TAKEOVER),https://www.madameelectrifie.com/,CORNISH ARMS,SATURDAY,21:00 - 23:00,
MADAME ELECTRIFIE,https://www.madameelectrifie.com/,TRUTH STAGE,FRIDAY,04:45 - 05:15,
MADAME ELECTRIFIE,https://www.madameelectrifie.com/,TRUTH STAGE,FRIDAY,03:30 - 04:00,
MADAME ELECTRIFIE,https://www.madameelectrifie.com/,TRUTH STAGE,FRIDAY,02:15 - 02:45,
MADAME ELECTRIFIE,https://www.madameelectrifie.com/,TRUTH STAGE,FRIDAY,23:45 - 00:15,
MAE STEPHENS,,THE LONELY HEARTS CLUB,SUNDAY,13:00 - 14:00,Singer and songwriter who peaked at number 13 on the UK Singles chart this year after being teased on TikTok.
MAGGIE ROGERS,https://www.maggierogers.com/,OTHER STAGE,SATURDAY,17:15 - 18:15,"From folk-meets-beats roots via the adulation from Pharrell and David Byrne, Grammy-nominated, beautifully observed and bittersweet songs delivered with an embracing vocal style."
MAGPIE'S FORTUNE,,BELLA'S FIELD,THURSDAY,12:00 - 18:00,
MAGPIE'S FORTUNE,,BELLA'S FIELD,FRIDAY,12:00 - 18:00,
MAGPIE'S FORTUNE,,BELLA'S FIELD,SATURDAY,12:00 - 18:00,
MAGPIES FORTUNE,,BELLA'S FIELD,SUNDAY,12:00 - 18:00,
MAHA QUEST,https://open.spotify.com/artist/6d2lviehw3vmuitlymglen,THE BUG,SUNDAY,19:00 - 20:15,
MAHALIA,https://www.mahaliamusic.co.uk/,WEST HOLTS STAGE,SATURDAY,20:30 - 21:30,The multi-award winning R&B megastar returns to Glastonbury for her biggest set yet ahead of the release of her third album.
MAIRI,,AVALON'S CAFÉ STAGE,SATURDAY,12:20 - 12:50,
MAIRI,,AVALON'S CAFÉ STAGE,SUNDAY,14:50 - 15:20,
MAISIE ADAM,https://www.jonnyawsum.com/,CABARET,FRIDAY,19:50 - 20:20,
MAISIE ADAM,https://www.jonnyawsum.com/,CABARET,SUNDAY,14:20 - 14:50,
MAISIE PETERS,https://www.maisiepeters.co.uk/,STRUMMERVILLE,SATURDAY,18:00 - 18:40,
MAISIE PETERS,https://www.maisiepeters.co.uk/,PYRAMID STAGE,FRIDAY,13:15 - 14:15,"Versatile singer songwriter, signed to Ed Sheeran’s Gingerbread label and featured on a host of cool soundtracks and ads that everyone has hummed along to."
"MAKING THE INVISIBLE VISIBLE: HOW THE MICRO SHAPES THE MACRO 
JENG AU IS ARTIST-IN-RESIDENCE FOR THE DAY, PLUS CREATIVE WORKSHOPS AND DROP-IN ACTIVITIES HOSTED BY FIN JORDAO.",,THE RHIZOSPHERE,SUNDAY,12:00 - 19:00,
MAL WEBB & KYLIE MORRIGAN,https://www.facebook.com/malandky,TOAD HALL,THURSDAY,18:00 - 18:50,
MAL WEBB & KYLIE MORRIGAN,https://malwebb.com/malandky.html,THE LIZARD STAGE,WEDNESDAY,17:00 - 18:00,
MAL WEBB & KYLIE MORRIGAN,,AVALON'S CAFÉ STAGE,SATURDAY,10:45 - 11:30,
MALA,https://ra.co/dj/mala,IICON,SATURDAY,23:30 - 01:00,
MALIBU HOT FLUSH,https://malibuhotflush.bandcamp.com/track/too-much-radio-edit,THE RABBIT HOLE,SATURDAY,21:00 - 22:00,
MALIKA,https://www.instagram.com/strictlymalika/?hl=en,SAN REMO,FRIDAY,15:45 - 17:30,
MALWEBB & KYLIE MORRAGAN,,SMALL WORLD STAGE,THURSDAY,12:00 - 13:00,
MALWEBB & KYLIE MORRAGAN,,SMALL WORLD STAGE,SATURDAY,13:15 - 14:15,
MAMA MOONSHINE,https://mamamoonshine.bandcamp.com/album/mama-moonshine,THE LIZARD STAGE,THURSDAY,15:00 - 15:45,
MAMA TOKUS,https://www.mamatokus.com/,CROONER'S CORNER,THURSDAY,18:30 - 19:15,
MAMA TOKUS,https://www.mamatokus.com/,CROONER'S CORNER,THURSDAY,14:45 - 15:30,
MAMA TOKUS,https://www.mamatokus.com/,CROONER'S CORNER,FRIDAY,17:15 - 18:00,
MAMA TOKUS,https://www.mamatokus.com/,CROONER'S CORNER,FRIDAY,14:30 - 15:15,
MAMA TOKUS,https://www.mamatokus.com/,CROONER'S CORNER,SATURDAY,16:30 - 17:15,
MAMA TOKUS,https://www.mamatokus.com/,CROONER'S CORNER,SATURDAY,12:45 - 13:30,
MAN POWER,https://www.instagram.com/manpowermusic/?hl=en,SAN REMO,THURSDAY,15:00 - 16:30,
MAN POWER,https://soundcloud.com/manpower-1,THE RABBIT HOLE,WEDNESDAY,22:00 - 00:00,
MAN POWER,https://soundcloud.com/manpower-1,RABBIT HOLE'S FUNKINGHAM PALACE,FRIDAY,02:00 - 04:00,
MANAMI B2B DEMI RIQUÍSIMO,,THE LEVELS,FRIDAY,13:30 - 15:00,"Off-kilter house, techno and UK bass meets Demi’s acid, Italo house and disco-inspired sonic palette."
MANDIDEXTROUS X BISH,http://mandidextrous (@mandidextrous_23) • instagram photos and videos      https://www.instagram.com/dj.bishh/,NOWHERE,SUNDAY,04:00 - 05:00,
MANGO JACKSON,,RIMSKI'S YARD,SATURDAY,21:00 - TBA,
MANGO PARK (BAILE LDN),https://www.instagram.com/djmangopark/,BABYLON UPRISING,SUNDAY,18:00 - 19:00,
MANIC STREET PREACHERS,https://www.manicstreetpreachers.com/,OTHER STAGE,SATURDAY,18:45 - 19:45,Multi-award-winning punk revolutionaries with plenty of anthems and singalong choruses.
MANTRA B2B DOUBLE O (RUPTURE) W/ CHICKABOO,,THE FIRMLY ROOTED SOUNDSYSTEM,FRIDAY,18:00 - 19:00,"Mantra’s deep, emotive style pushing the boundaries of drum and bass B2B with Double O’s exploration into the realms of jungle, drum and bass, and hardcore."
MANTRA OF THE COSMOS,https://www.instagram.com/mantraofthecosmos/,GLADE,SUNDAY,20:20 - 21:20,"Brand new super group with Shaun Ryder joined by Happy Mondays co-star Bez plus Oasis / Ride bassist Andy Bell and Ringo Starr's son, The Who’s drummer Zak Starkey."
MANTRA X TASHA,https://www.instagram.com/dj.mantra/        https://www.instagram.com/tasha_neighbourhood/,NOWHERE,THURSDAY,00:05 - 01:00,
MARCEL DETTMANN,https://ra.co/dj/marceldettmann,IICON,SUNDAY,21:15 - 22:45,
MARCEL LUCONT'S CABARET FANTASTIQUE,https://www.marcellucont.com,CABARET,SATURDAY,20:30 - 21:10,
MARCHING SKALETHONS,https://www.marchingskaletons.co.uk/,THE LIZARD STAGE,SATURDAY,23:00 - 00:00,
MARCUS DU SAUTOY,https://www.simonyi.ox.ac.uk/,THE ASTROLABE THEATRE,FRIDAY,12:00 - 12:50,
MARCUS DU SAUTOY,https://www.simonyi.ox.ac.uk/,THE ASTROLABE THEATRE,SATURDAY,12:00 - 12:50,
MARCUS DU SAUTOY,https://www.simonyi.ox.ac.uk/,THE ASTROLABE THEATRE,SUNDAY,12:00 - 12:50,
MARIO MORRIS MAGIC,http://www.mariomorris.co.uk/,THE GLEBE,THURSDAY,13:45 - 14:15,
MARIO MORRIS MAGIC,http://www.mariomorris.co.uk/,THE PAVEMENT,WEDNESDAY,17:45 - 18:15,
MARIO MORRIS MAGIC,,BELLA'S FIELD,THURSDAY,15:30 - 16:00,
MARIO MORRIS MAGIC,,BELLA'S FIELD,FRIDAY,14:30 - 15:00,
MARIO MORRIS MAGIC,,BELLA'S FIELD,SATURDAY,14:30 - 15:00,
MARIO MORRIS MAGIC,http://www.mariomorris.co.uk/,A LITTLE MORE SENSATION,FRIDAY,12:35 - 13:05,
MARIO MORRIS MAGIC,https://www.facebook.com/mariomorrisevents/,A LITTLE MORE SENSATION,SATURDAY,12:00 - 12:30,
MARK GALLIE,https://www.iamloud.co/,POETRY&WORDS,FRIDAY,16:38 - 17:03,
MARK OLVER (COMPERE),,CABARET,SATURDAY,22:30 - 02:00,
MARK OLVER (COMPERE),,CABARET,SUNDAY,14:15 - 17:30,
MARK SINCLAIR,http://djmarksinclair.com/,STRUMMERVILLE,SUNDAY,00:00 - 03:00,
MARK SINCLAIR,http://djmarksinclair.com/,GLADE,FRIDAY,13:00 - 14:10,Pendragon party man who left Northern Soul for electronic dance in the late 80s.
MARTIN CRANDON,https://www.instagram.com/martincrandon/,THE TAPHOUSE,FRIDAY,22:30 - 00:00,
MARTIN CRANDON,https://www.instagram.com/martincrandon/,THE TAPHOUSE,SUNDAY,21:00 - 23:00,
MARTIN STEPHENSON & THE DAINTEES,https://daintees.co.uk/home,ACOUSTIC STAGE,FRIDAY,14:00 - 14:40,The reformed original 1980s folk rock indie pop band now pulling harder on their Celtic roots for a unique and strident sound.
MARY BOURKE,https://twitter.com/marybourkecomic,CABARET,FRIDAY,19:15 - 19:45,
MARY BOURKE,https://twitter.com/marybourkecomic,CABARET,SATURDAY,18:20 - 18:50,
MARY HARP,https://www.instagram.com/queerky.sets/,THE SISTXRHOOD,SATURDAY,05:00 - 06:00,
"MAS QUE NADA TAKEOVER FEATURING:
 - EIBHLIN
 - HOLLIE PROFIT
 - KYLE PARSLEY
 - JAY U
 - JUNIOR SIMBA
 - MAS QUE NADA BROTHERS
 - TOMMY TICKLE
 - TIBASKO",https://www.masquenada.co.uk/,THE HIVE,SUNDAY,19:00 - 02:30,
MASH P,https://www.facebook.com/wayoutmash/,STRUMMERVILLE,THURSDAY,00:00 - 00:30,
MASTER MUSICIANS OF JOUJOUKA,http://www.joujouka.org/,THE RABBIT HOLE,FRIDAY,19:00 - 20:00,
MAT RICARDO,https://www.matricardo.com/,THE ASTROLABE THEATRE,SUNDAY,14:45 - 15:30,
MATT GINNO,https://www.mattginno.com,MANDALA STAGE,SUNDAY,17:00 - 18:00,
MATT MODE & GUESTS,,THE RABBIT HOLE,WEDNESDAY,15:00 - 18:00,
MATT OWEN & THE D.V.P (NOAH & THE WHALE),https://www.mattowensmusic.com/about,TOAD HALL,SATURDAY,18:30 - 19:15,
MATTER,,THE HIVE,SATURDAY,16:10 - 16:55,50 YEARS OF HIP HOP CELEBRATION
MATTHEW ONE MAN,,SMALL WORLD STAGE,SATURDAY,19:15 - 20:15,
MATTHEW ONE MAN,,RIMSKI'S YARD,FRIDAY,01:30 - TBA,
MAUVEY,https://www.mauvey.com,TOAD HALL,SUNDAY,11:50 - 00:30,
MAWAAN RIZWAN WITH MUSICIANS & DANCERS,,CABARET,FRIDAY,23:20 - 00:00,
MAWAAN RIZWAN WITH MUSICIANS & DANCERS,,CABARET,SATURDAY,21:30 - 22:10,
MAX COOPER,,THE LONELY HEARTS CLUB,SATURDAY,22:30 - 00:00,London-based electronica and techno producer who has been releasing huge sounds since 2007.
MAX RICHTER,https://www.maxrichtermusic.com/,THE PARK STAGE,SATURDAY,11:10 - 12:10,Much loved minimalist classical-leaning composer who recomposed Vivaldi and released an album of ambient ringtones along the way.
MAXOÙ,https://www.instagram.com/max0u___/,THE SISTXRHOOD,SATURDAY,04:00 - 06:00,
MAYITO RIVERA & THE SONS OF CUBA,http://mayitorivera.net,GLASTO LATINO,SUNDAY,11:30 - 01:00,
MAZAIKA,http://mazaika-music.com/,THE BANDSTAND,SUNDAY,13:15 - 13:45,
MAZE,https://ra.co/dj/maze-es,THE MEAT RACK,SUNDAY,02:15 - 03:30,
MEARE GENTLEMAN'S SPORTS & LEISURE,https://babylonuprising.com/,BABYLON UPRISING,THURSDAY,12:00 - 15:00,
MEDLAR B2B NOWT,https://soundcloud.com/medlar,VILLAGE INN,SUNDAY,23:30 - 02:00,
MEEKZ,,THE LONELY HEARTS CLUB,FRIDAY,20:30 - 21:00,Mask-wearing Manc rapper trading lush sounds and hard edge wordplay.
MEG WARD,https://www.instagram.com/meggyward,GLADE DOME,THURSDAY,23:10 - 00:25,
MEGA B2B ALL DJ’S,,NOWHERE,THURSDAY,19:00 - 20:00,
MEGA B2B ALL DJ’S,http://(@elizarosemuzik) • instagram photos and videos     https://www.instagram.com/jeanie_crystal/,NOWHERE,THURSDAY,18:30 - 19:00,
MEGAN LANGLOIS,https://www.youtube.com/watch?v=hfpioqmdwyq,MANDALA STAGE,FRIDAY,15:00 - 16:00,
MELANIE C,https://melaniec.net,AVALON STAGE,SATURDAY,21:35 - 22:35,"Live performance by this international superstar, cultural icon, philanthropist and British culture ambassador who has sold 23 million solo albums and singles worldwide."
MELLA DEE B2B TAI LOKUN,,THE LEVELS,SUNDAY,14:30 - 16:30,"The UK-based club culture curator and house and techno producer meets classic house, breaks and groovy techno."
MELLA DEE,,STONEBRIDGE BAR,SATURDAY,22:00 - 23:00,
MELLA DEE,https://www.instagram.com/melladee_/,GLADE DOME,THURSDAY,01:40 - 02:55,
MELLOMATIC,https://www.mellowmaticmusic.com/,THE WEST HOLTS BAR,FRIDAY,20:00 - 20:30,
MELLOMATIC,https://www.mellowmaticmusic.com/,THE WEST HOLTS BAR,FRIDAY,18:30 - 19:00,
MELLOWMATIC,https://www.mellowmaticmusic.com/,THE HIVE,SATURDAY,14:00 - 15:00,50 YEARS OF HIP HOP CELEBRATION
MELLOWMATIC,https://www.mellowmaticmusic.com/about,THE BANDSTAND,FRIDAY,00:00 - 01:00,
MELLOWMATIC,https://www.mellowmaticmusic.com/,THE GATEWAY,THURSDAY,14:35 - 15:20,
MELLOWMATIC,https://www.mellowmaticmusic.com/,SENSATION SEEKERS STAGE,SUNDAY,17:45 - 18:30,
MELLOWMATIC,https://www.mellowmaticmusic.com/,BIMBLE INN,SATURDAY,18:30 - 19:30,
MELLOWMATIC,https://www.mellowmaticmusic.com/,GLADE DOME,SUNDAY,13:15 - 14:20,
MEMORIES 'PODCAST' WITH KERRY GODLIMAN & JEN BRISTER,,CABARET,SUNDAY,13:00 - 13:50,
MENS CIRCLE WITH JULIAN VON DUEFFEL,https://www.wimhofmethod.com/instructors/julianvon-dueffel,HUMBLEWELL RETREAT YURT,FRIDAY,12:30 - 13:30,
MERCADONEGRO,https://www.mercadonegro.ch,GLASTO LATINO,FRIDAY,00:00 - 01:30,"Europe's finest salsa band featuring expatriate maestros from South America and the Caribbean, the band of choice for the biggest Latin names on European tours - they have backed the legendary Celia Cruz, Eddie Palmieri, Oscar d'Leon and many others. A totally class act."
MERCEDES BENSON,,THE RUM SHACK,FRIDAY,01:00 - 02:00,
MEREKI,https://www.merekimusic.com/,STRUMMERVILLE,THURSDAY,15:00 - 15:30,
MERRY GO ROUND,http://nil,CIRCUS FIELD,FRIDAY,12:00 - 17:00,
MERRY GO ROUND,http://nil,CIRCUS FIELD,SATURDAY,12:00 - 17:00,
MERRY GO ROUND,http://nil,CIRCUS FIELD,SUNDAY,12:00 - 17:00,
MERRY MCLOUD,https://suriyarecordings.bandcamp.com/album/the-false-bride,MANDALA STAGE,SATURDAY,21:00 - 22:00,
MERRY MCLOUD,https://suriyarecordings.bandcamp.com/album/the-false-bride,MANDALA STAGE,SUNDAY,16:00 - 17:00,
METAL PUNK TAKEOVER,,TRUTH STAGE,THURSDAY,TBA,
MICA PARIS,https://www.micaparis.com,AVALON STAGE,SUNDAY,21:20 - 22:20,"British soul royalty and one of the UK’s most respected singers, now also an acclaimed TV presenter, broadcaster and a West End actor."
MICHAEL BAKER,https://michaelbaker.komi.io/,THE HIVE,THURSDAY,18:00 - 18:45,
MICHAEL UPSON,https://ra.co/dj/michaelupson,THE MEAT RACK,THURSDAY,01:00 - 03:00,
MICHELE & ROMEO STODART (MAGIC NUMBERS & FRIENDS),https://www.facebook.com/themagicnumbers,TOAD HALL,SUNDAY,01:00 - 02:30,
MICHELE STODART,https://www.michelestodart.com,TOAD HALL,FRIDAY,18:15 - 19:00,
MIDLAND,https://ra.co/dj/midland,IICON,THURSDAY,20:00 - 21:15,
MIDLAND,https://ra.co/dj/midland,NYC DOWNLOW,FRIDAY,02:50 - 04:15,
MIDNIGHT PLAYGROUND,https://www.themidnightplayground.com/,CIRCUS FIELD,THURSDAY,23:00 - 01:00,
MIDNIGHT PLAYGROUND,https://www.themidnightplayground.com/,CIRCUS FIELD,FRIDAY,23:00 - 01:00,
MIDNIGHT PLAYGROUND,https://www.themidnightplayground.com/,CIRCUS FIELD,SATURDAY,23:00 - 01:00,
MIDNIGHT ZU,https://soundcloud.com/user-277509551,THE LIZARD STAGE,SUNDAY,23:00 - 00:00,
MIDNIGHT ZU,https://linktr.ee/themidnightzu,THE HIVE,SATURDAY,18:00 - 18:50,50 YEARS OF HIP HOP CELEBRATION
MIGHTY J VS TILLY B,https://babylonuprising.com/,BABYLON UPRISING,FRIDAY,11:50 - 12:00,
MIGHTY J VS TILLY B,https://babylonuprising.com/,BABYLON UPRISING,SATURDAY,11:50 - 12:00,
MIGHTY J VS TILLY B,https://babylonuprising.com/,BABYLON UPRISING,SUNDAY,13:00 - 14:00,
MIK ARTISTIK'S EGO TRIP,https://www.mikartistik.com/live,THE RABBIT HOLE,SATURDAY,13:00 - 14:00,
MIK ARTISTIK,https://www.mikartistik.com/,THE ROCKET LOUNGE,THURSDAY,21:00 - 22:00,
MIKE FREEAR,"https://continentaldrifts.co.uk/artist/chris-tofu/
https://www.johnswale.com/",TRUTH STAGE,THURSDAY,00:45 - 01:15,
MIKE FREEAR AND REBECCA CROW PRESSENT TAPE DECK TAROT,"https://www.instagram.com/kingkatherine_/?hl=en
https://www.instagram.com/freear/?hl=en",TRUTH STAGE,FRIDAY,01:00 - 01:30,
MIKI BERENYI,https://twitter.com/berenyi_miki?lang=en,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,14:00 - 15:00,
MILF FM TAKOVER,,BLIND TIGER,FRIDAY,20:00 - 22:00,
MILLIE MCKEE,https://www.instagram.com/millimckee/?hl=en,SAN REMO,SUNDAY,12:00 - 14:00,
MILLIE MCKEE,https://www.instagram.com/millimckee/,PLATFORM 23,SUNDAY,22:00 - 23:00,
MILLIE WATSON,https://milliewatsonepk.my.canva.site/,THE LIZARD STAGE,THURSDAY,16:15 - 17:00,
MILLIE WATSON,,RIMSKI'S YARD,SUNDAY,20:00 - TBA,
MILLY ON AIR,"https://bandcamp.com/mlyc
 https://www.instagram.com/milly_on_air_/?hl=en",THE MEAT RACK,FRIDAY,03:00 - 04:30,
MILLY WATSON,,SMALL WORLD STAGE,SUNDAY,16:00 - 17:00,
MISTA TRICK COLLECTIVE,https://mistatrick.com/,GLADE,SATURDAY,20:15 - 21:15,Electrifying seven-piece musical powerhouse with an unforgettable high-energy blend of swing and bass combining vaudeville vibes with gritty D&B beats.
MITCHELL & VINCENT,,SMALL WORLD STAGE,SUNDAY,14:30 - 15:30,
MITZI,https://www.instagram.com/mitzi_sw/,BABYLON UPRISING,THURSDAY,02:00 - 02:45,
MIYAM JAPANESE JUGGLER,https://miyamu.jimdo.com/,THE GLEBE,FRIDAY,16:45 - 17:15,
MIYAM JAPANESE JUGGLER,https://miyamu.jimdo.com/,THE GLEBE,SATURDAY,16:10 - 16:40,
MIYAM JAPANESE JUGGLER,https://miyamu.jimdo.com/,THE GLEBE,SUNDAY,15:00 - 15:30,
MIYAM JAPANESE JUGGLER,https://miyamu.jimdo.com/,THE PAVEMENT,FRIDAY,14:20 - 14:50,
MIYAM JAPANESE JUGGLER,https://miyamu.jimdo.com/,THE PAVEMENT,SATURDAY,14:20 - 14:50,
MIYAM JAPANESE JUGGLER,https://miyamu.jimdo.com/,THE PAVEMENT,SUNDAY,12:35 - 13:05,
MK,https://www.instagram.com/marckinchen/,ARCADIA,SATURDAY,23:00 - 00:00,
"MOBO UNSUNG SHOWCASE: CRAE WOLF, DJ SAV SIMMS, MACE THE GREAT, SARAH IKUMU, ZITAH",,THE LONELY HEARTS CLUB,SUNDAY,12:00 - 13:00,"With Crae Wolf, DJ Sav Simms, Mace The Great, Sarah Ikumu and Zitah"
MODULAR ADVENTURES WITH KAFF BENDERS,https://www.instagram.com/joe_hot_chip/?hl=en,SAN REMO,FRIDAY,10:00 - 12:00,
MOLLIE RUSH,https://on.soundcloud.com/wbiya,THE SALON CAROUSEL,THURSDAY,02:00 - 03:00,
MOLLY SCOTT CATO,"http://people, energy & ownership",SPEAKERS FORUM,FRIDAY,10:00 - 11:00,
MOLLY WHITEHOUSE,https://www.instagram.com/mollywhitehouse/?hl=en,CIRCUS BIG TOP,THURSDAY,19:24 - 19:30,
MOLLY WHITEHOUSE,https://www.instagram.com/mollywhitehouse/?hl=en,CIRCUS BIG TOP,FRIDAY,16:12 - 16:18,
MOLLY WHITEHOUSE,https://www.instagram.com/mollywhitehouse/?hl=en,CIRCUS BIG TOP,FRIDAY,14:35 - 14:41,
MOLLY WHITEHOUSE,https://www.instagram.com/mollywhitehouse/?hl=en,CIRCUS BIG TOP,SATURDAY,19:56 - 20:02,
MOLLY WHITEHOUSE,https://www.instagram.com/mollywhitehouse/,CIRCUS BIG TOP,SATURDAY,16:37 - 16:43,
MOLLY WHITEHOUSE,https://www.instagram.com/mollywhitehouse/,CIRCUS BIG TOP,SUNDAY,16:04 - 16:10,
MONROLLER,https://instagram.com/monroller_uk_?igshid=ymmymta2m2y=,THE SALON CAROUSEL,SUNDAY,03:00 - 03:45,
MOOD II SWING,https://ra.co/dj/moodiiswing,NYC DOWNLOW,FRIDAY,01:00 - 02:45,
MOONLIGHT MALARKEY & FRIENDS,,SMALL WORLD STAGE,SUNDAY,01:15 - 02:30,
"MORE TIME RECORDS TAKEOVER: AHADADREAM B2B SAM INTERFACE B2B AÆE, FIYAHDRED, KASS KASS RIZER, SHANNEN SP",,THE FIRMLY ROOTED SOUNDSYSTEM,SUNDAY,12:00 - 18:00,"The label opens proceedings on Sunday with a wild mix of UK Funky, GQOM, Kuduro, Amapiano, African beats and beyond from Ahadadream B2B Sam Interface B2B AÆE, Fiyadread, Kass Kass Rizer and Shannen SP."
MORNING SIDE,,STONEBRIDGE BAR,SATURDAY,11:00 - 13:00,
MORNING SINGALONG,,GREENPEACE,SATURDAY,09:30 - 10:00,
MORNING TOURIST,https://linktr.ee/morningtourist,THE HIVE,SUNDAY,10:55 - 11:25,
MOSS KISSING,https://linktr.ee/moss_kissing,THE HIVE,THURSDAY,22:00 - 23:00,
MOTHER EARTH TBA,https://ra.co/dj/motherearth,FLYING BUS,SATURDAY,22:00 - 23:30,
MOTHER SKY,https://www.instagram.com/wearemothersky/,BBC MUSIC INTRODUCING,SUNDAY,13:00 - 13:30,Folky ambient pop from this collaboration of Jon Thorne (Yorkston/Thorne/Khan) and Luke Flowers (Cinematic Orchestra).
MOTHER SKY,,BIMBLE INN,THURSDAY,20:00 - 21:00,
MOTU,https://www.instagram.com/motu_sw/,BABYLON UPRISING,THURSDAY,01:00 - 02:00,
MOVE YOURSELF BY THE MEDIA WORKSHOP,https://www.themediaworkshop.co.uk/,GLEBELAND,WEDNESDAY,22:30 - 04:30,
MOVE YOURSELF BY THE MEDIA WORKSHOP,https://www.themediaworkshop.co.uk/,GLEBELAND,THURSDAY,22:30 - 04:30,
MOVE YOURSELF BY THE MEDIA WORKSHOP,https://www.themediaworkshop.co.uk/,GLEBELAND,FRIDAY,22:30 - 04:30,
MOVE YOURSELF BY THE MEDIA WORKSHOP,https://www.themediaworkshop.co.uk/,GLEBELAND,SATURDAY,22:30 - 04:30,
MOVE YOURSELF BY THE MEDIA WORKSHOP,https://www.themediaworkshop.co.uk/,GLEBELAND,SUNDAY,22:30 - 04:30,
"MOVIMIENTOS TAKEOVER: CAL JADER, BUSHBBY, IVICORE, PAPAOUL",https://www.instagram.com/movimientoslondon/,PLATFORM 23,THURSDAY,14:00 - 18:00,
MOXIE B2B LEON VYNEHALL,,THE WOW,SATURDAY,19:00 - 21:00,"Moxie’s joyous, breakbeat-friendly corner of the house invaded by Leon’s urge to expand the ambition of electronic music."
MOXIE,https://ra.co/dj/moxie,NYC DOWNLOW,SUNDAY,23:15 - 00:25,
MR BANANA SHOW,https://www.ahumaproductions.com,THE GLEBE,SUNDAY,17:00 - 17:30,
MR BANANASHOW,https://www.ahumaproductions.com,OUTSIDE CIRCUS STAGE,FRIDAY,12:40 - 13:10,
MR BANANASHOW,https://www.ahumaproductions.com,OUTSIDE CIRCUS STAGE,SATURDAY,18:46 - 19:16,
MR BANANASHOW,https://www.ahumaproductions.com,OUTSIDE CIRCUS STAGE,SUNDAY,15:31 - 16:01,
MR BANANASHOW,https://www.ahumaproductions.com,THE GLEBE,FRIDAY,16:10 - 16:40,
MR BANANASHOW,https://www.ahumaproductions.com,THE GLEBE,SATURDAY,15:00 - 15:30,
MR BURN - RAMSHACKLICIOUS,http://www.ramshacklicious.com/,THE GLEBE,THURSDAY,21:15 - 21:45,
MR BURN - RAMSHACKLICIOUS,http://www.ramshacklicious.com/,THE GLEBE,FRIDAY,21:15 - 21:45,
MR BURN - RAMSHACKLICIOUS,http://www.ramshacklicious.com/,THE GLEBE,SATURDAY,21:15 - 21:45,
MR KEY,https://www.instagram.com/lukekeysmb/,STRUMMERVILLE,SATURDAY,17:15 - 17:45,
MR PEEWEE AND THE DRUMMING PUPPET,,BELLA'S FIELD,THURSDAY,15:00 - 15:30,
MR PEEWEE AND THE DRUMMING PUPPET,,BELLA'S FIELD,FRIDAY,12:15 - 12:45,
MR PEEWEE AND THE DRUMMING PUPPET,,BELLA'S FIELD,SATURDAY,12:15 - 12:45,
MR PEEWEE AND THE DRUMMING PUPPET,,BELLA'S FIELD,SUNDAY,16:00 - 16:30,
MR PEEWEE DRUMMING PUPPET,https://www.facebook.com/thedrummingpuppet/,CROONER'S CORNER,THURSDAY,12:15 - 12:45,
MR PEEWEE DRUMMING PUPPET,https://www.facebook.com/thedrummingpuppet/,CROONER'S CORNER,FRIDAY,13:45 - 14:15,
MR PEEWEE DRUMMING PUPPET,https://www.facebook.com/thedrummingpuppet/,CROONER'S CORNER,SATURDAY,13:45 - 14:15,
MR PEEWEE DRUMMING PUPPET,https://www.facebook.com/thedrummingpuppet/,CROONER'S CORNER,SUNDAY,12:00 - 12:30,
MR PEEWEE THE DRUMMING PUPPET,https://www.facebook.com/thedrummingpuppet/,THE PAVEMENT,WEDNESDAY,18:20 - 18:50,
MR PINKS,,GLADE DOME,FRIDAY,12:00 - 13:15,
MR REDLEY,https://www.instagram.com/mrredley/?hl=en,SAN REMO,THURSDAY,13:30 - 15:00,
MR REDLEY,https://ra.co/dj/mrredley,THE MEAT RACK,THURSDAY,21:30 - 23:00,
MR TOOLEY,,DELUXE DINER,FRIDAY,21:00 - 22:30,
MR TOOLEY,,DELUXE DINER,SATURDAY,21:00 - 22:30,
MUDD CLUB,https://www.themuddclubband.com/,THE LIZARD STAGE,FRIDAY,21:00 - 22:00,
"MULTIPLICITY OF NATURE: CULTIVATING JUSTICE, INTERSECTIONALITY, QUEER LIBERATION & RACIAL JUSTICE 
A DAY OF CREATIVE WORKSHOPS, TALKS AND DROP-IN ACTTIVITIES HOSTED BY LION - LAND IN OUR NAMES.",,THE RHIZOSPHERE,SATURDAY,12:00 - 19:00,
